clip,predicted_glosses,predicted_with_confidence,ground_truth,correct
video_29_9_signer_READY_1,READY GOOD YES WHAT WATCH FINISH NEXT GREAT PT_DEM3 PT_PRO1PL PT_PRO3,READY(0.80) GOOD(0.75) YES(0.71) WHAT(0.70) WATCH(0.63) FINISH(0.60) NEXT(0.58) GREAT(0.56) PT_DEM3(0.55) PT_PRO1PL(0.53) PT_PRO3(0.49),READY,False
video_29_10_signer_READY_1,READY WATCH FINISH YES PT_PRO1PL GOOD GO WHAT MAKE NOW TIME,READY(0.73) WATCH(0.71) FINISH(0.66) YES(0.65) PT_PRO1PL(0.64) GOOD(0.62) GO(0.57) WHAT(0.55) MAKE(0.49) NOW(0.47) TIME(0.45),READY,False
video_30_141_signer_READY_1,NS_SALLY LOOK HELLO BYE,NS_SALLY(0.86) LOOK(0.76) HELLO(0.65) BYE(0.56),READY,False
video_32_102_signer_READY_1,READY GOOD YES FINISH PT_PRO1PL NOW GO WHAT NEXT GREAT PT_DEM3,READY(0.72) GOOD(0.71) YES(0.65) FINISH(0.63) PT_PRO1PL(0.56) NOW(0.56) GO(0.52) WHAT(0.51) NEXT(0.51) GREAT(0.51) PT_DEM3(0.50),READY,False
video_35_51_signer_READY_1,GO GOOD FINISH YES NOW READY TIME PT_PRO1PL PT_PRO2 PT_DEM3 KNOW RIGHT,GO(0.64) GOOD(0.64) FINISH(0.63) YES(0.59) NOW(0.58) READY(0.57) TIME(0.53) PT_PRO1PL(0.52) PT_PRO2(0.52) PT_DEM3(0.50) KNOW(0.50) RIGHT(0.45),READY,False
video_35_106_signer_READY_1,BYE HELLO NS_POSSUM NS_SALLY GO OKAY LOOK,BYE(0.89) HELLO(0.67) NS_POSSUM(0.56) NS_SALLY(0.55) GO(0.55) OKAY(0.55) LOOK(0.52),READY,False
video_35_125_signer_READY_1,HELLO NS_SALLY BYE NS_POSSUM,HELLO(0.89) NS_SALLY(0.80) BYE(0.79) NS_POSSUM(0.50),READY,False
video_35_157_signer_READY_1,YES GOOD WATCH PT_PRO1PL NS_SALLY GREAT LOOK READY,YES(0.80) GOOD(0.61) WATCH(0.59) PT_PRO1PL(0.59) NS_SALLY(0.58) GREAT(0.56) LOOK(0.54) READY(0.53),READY,False
video_36_156_signer_READY_1,YES GOOD READY WHAT RIGHT PT_DEM3 GREAT WATCH FINISH,YES(0.80) GOOD(0.80) READY(0.72) WHAT(0.63) RIGHT(0.57) PT_DEM3(0.57) GREAT(0.55) WATCH(0.54) FINISH(0.49),READY,False
video_37_130_signer_READY_1,READY FINISH GOOD PT_PRO1PL NOW YES WHAT GO,READY(0.78) FINISH(0.76) GOOD(0.69) PT_PRO1PL(0.65) NOW(0.64) YES(0.61) WHAT(0.56) GO(0.55),READY,False
video_40_29_signer_READY_1,YES GOOD GREAT PT_DEM3 WHAT LOOK,YES(0.85) GOOD(0.74) GREAT(0.60) PT_DEM3(0.55) WHAT(0.49) LOOK(0.45),READY,False
video_40_44_signer_READY_1,BYE HELLO NS_POSSUM NS_SALLY READY,BYE(0.83) HELLO(0.66) NS_POSSUM(0.63) NS_SALLY(0.62) READY(0.51),READY,False
video_40_147_signer_READY_1,YES GOOD READY WHAT PT_DEM3 RIGHT FINISH,YES(0.77) GOOD(0.69) READY(0.58) WHAT(0.57) PT_DEM3(0.57) RIGHT(0.53) FINISH(0.51),READY,False
video_40_151_signer_READY_1,READY GOOD PT_PRO1PL GO FINISH YES GREAT NEXT PT_DEM3 LOOK WHAT NOW,READY(0.73) GOOD(0.62) PT_PRO1PL(0.61) GO(0.60) FINISH(0.59) YES(0.57) GREAT(0.53) NEXT(0.50) PT_DEM3(0.49) LOOK(0.48) WHAT(0.46) NOW(0.45),READY,False
video_43_111_signer_READY_1,LOOK YES GO KNOW PT_PRO1PL PT_PRO2,LOOK(0.68) YES(0.65) GO(0.64) KNOW(0.60) PT_PRO1PL(0.52) PT_PRO2(0.49),READY,False
video_45_110_signer_READY_1,BYE HELLO NS_POSSUM READY PT_PRO1PL GO,BYE(0.87) HELLO(0.57) NS_POSSUM(0.56) READY(0.53) PT_PRO1PL(0.52) GO(0.47),READY,False
video_45_111_signer_READY_1,BYE NS_SALLY GO HELLO YES LOOK PT_PRO1PL,BYE(0.86) NS_SALLY(0.62) GO(0.56) HELLO(0.52) YES(0.49) LOOK(0.49) PT_PRO1PL(0.49),READY,False
video_49_59_signer_READY_1,BYE READY PT_PRO1PL GO YES OKAY WATCH FINISH LOOK GOOD,BYE(0.84) READY(0.68) PT_PRO1PL(0.66) GO(0.66) YES(0.66) OKAY(0.65) WATCH(0.54) FINISH(0.49) LOOK(0.47) GOOD(0.46),READY,False
video_50_58_signer_READY_1,GOOD YES READY PT_DEM3 FINISH WHAT GO GREAT,GOOD(0.76) YES(0.63) READY(0.58) PT_DEM3(0.52) FINISH(0.51) WHAT(0.48) GO(0.46) GREAT(0.45),READY,False
video_50_115_signer_READY_1,GOOD YES READY GO PT_PRO1PL FINISH GREAT NOW WHAT,GOOD(0.71) YES(0.65) READY(0.64) GO(0.54) PT_PRO1PL(0.52) FINISH(0.46) GREAT(0.46) NOW(0.45) WHAT(0.45),READY,False
video_51_87_signer_READY_1,NS_SALLY YES WATCH READY PT_PRO1PL WHAT GREAT GO PT_DEM3 NEXT LOOK GOOD,NS_SALLY(0.92) YES(0.73) WATCH(0.69) READY(0.63) PT_PRO1PL(0.57) WHAT(0.55) GREAT(0.52) GO(0.49) PT_DEM3(0.46) NEXT(0.46) LOOK(0.46) GOOD(0.45),READY,False
video_53_149_signer_READY_1,BYE YES OKAY PT_PRO1PL READY WATCH GO NS_SALLY LOOK,BYE(0.87) YES(0.76) OKAY(0.76) PT_PRO1PL(0.67) READY(0.65) WATCH(0.63) GO(0.57) NS_SALLY(0.54) LOOK(0.52),READY,False
video_56_82_signer_READY_1,BYE READY PT_PRO1PL GO GOOD YES NS_POSSUM FINISH,BYE(0.87) READY(0.74) PT_PRO1PL(0.60) GO(0.59) GOOD(0.51) YES(0.47) NS_POSSUM(0.47) FINISH(0.45),READY,False
video_58_43_signer_READY_1,YES LOOK PT_PRO1PL GO KNOW WATCH GREAT,YES(0.81) LOOK(0.64) PT_PRO1PL(0.60) GO(0.53) KNOW(0.52) WATCH(0.49) GREAT(0.46),READY,False
video_58_61_signer_READY_1,GO GOOD PT_PRO1PL YES READY NOW ALL FINISH OKAY GREAT KNOW PT_DEM3,GO(0.67) GOOD(0.67) PT_PRO1PL(0.64) YES(0.61) READY(0.60) NOW(0.55) ALL(0.54) FINISH(0.51) OKAY(0.50) GREAT(0.49) KNOW(0.48) PT_DEM3(0.45),READY,False
video_60_128_signer_READY_1,YES GOOD NS_SALLY FINISH PT_PRO1PL WHAT READY PT_DEM3 GO LOOK WATCH KNOW,YES(0.64) GOOD(0.62) NS_SALLY(0.59) FINISH(0.58) PT_PRO1PL(0.56) WHAT(0.52) READY(0.51) PT_DEM3(0.50) GO(0.50) LOOK(0.49) WATCH(0.46) KNOW(0.45),READY,False
video_63_52_signer_READY_1,READY GOOD GO PT_PRO1PL NOW YES FINISH GREAT,READY(0.78) GOOD(0.65) GO(0.65) PT_PRO1PL(0.61) NOW(0.60) YES(0.60) FINISH(0.51) GREAT(0.50),READY,False
video_64_150_signer_READY_1,READY FINISH PT_PRO1PL TIME GO BYE GOOD NOW PT_PRO3,READY(0.84) FINISH(0.67) PT_PRO1PL(0.67) TIME(0.63) GO(0.62) BYE(0.60) GOOD(0.59) NOW(0.53) PT_PRO3(0.50),READY,False
video_69_9_signer_READY_1,NS_SALLY YES READY NEXT LOOK WHAT PT_PRO1PL PT_DEM3 FINISH GOOD GREAT ONE,NS_SALLY(0.91) YES(0.67) READY(0.66) NEXT(0.64) LOOK(0.64) WHAT(0.61) PT_PRO1PL(0.58) PT_DEM3(0.50) FINISH(0.50) GOOD(0.50) GREAT(0.47) ONE(0.47),READY,False
video_1_56_signer_ONE_1,READY GO FINISH NOW GOOD YES BYE TIME PT_PRO1PL KNOW PT_PRO2 PT_DEM3 WATCH PT_PRO1,READY(0.66) GO(0.66) FINISH(0.63) NOW(0.62) GOOD(0.62) YES(0.60) BYE(0.58) TIME(0.55) PT_PRO1PL(0.54) KNOW(0.51) PT_PRO2(0.51) PT_DEM3(0.47) WATCH(0.45) PT_PRO1(0.45),ONE,False
video_4_123_signer_ONE_1,LOOK NS_SALLY BYE YES,LOOK(0.82) NS_SALLY(0.66) BYE(0.62) YES(0.53),ONE,False
video_9_56_signer_ONE_1,GO YES KNOW GOOD PT_PRO1 FINISH PT_PRO1PL PT_DEM3 PT_PRO2 READY NS_POSSUM RIGHT,GO(0.62) YES(0.61) KNOW(0.61) GOOD(0.59) PT_PRO1(0.54) FINISH(0.53) PT_PRO1PL(0.49) PT_DEM3(0.49) PT_PRO2(0.49) READY(0.48) NS_POSSUM(0.48) RIGHT(0.45),ONE,False
video_12_79_signer_ONE_1,GOOD FINISH NOW GO READY YES KNOW PT_PRO1 PT_DEM3 PT_PRO2 PT_PRO1PL TIME NS_POSSUM WHAT,GOOD(0.67) FINISH(0.63) NOW(0.61) GO(0.59) READY(0.58) YES(0.56) KNOW(0.56) PT_PRO1(0.55) PT_DEM3(0.51) PT_PRO2(0.50) PT_PRO1PL(0.48) TIME(0.47) NS_POSSUM(0.47) WHAT(0.46),ONE,False
video_13_51_signer_ONE_1,WHAT YES GOOD PT_DEM3 PT_PRO1 NOW HAVE NS_POSSUM KNOW BUT ONE PT_PRO2 GREAT VERY PT_PRO3 DO READY FINISH THINK RIGHT LOOK GO,WHAT(0.64) YES(0.60) GOOD(0.59) PT_DEM3(0.59) PT_PRO1(0.59) NOW(0.58) HAVE(0.57) NS_POSSUM(0.56) KNOW(0.55) BUT(0.55) ONE(0.54) PT_PRO2(0.53) GREAT(0.53) VERY(0.51) PT_PRO3(0.50) DO(0.49) READY(0.49) FINISH(0.49) THINK(0.49) RIGHT(0.48) LOOK(0.47) GO(0.45),ONE,False
video_13_55_signer_ONE_1,WHAT PT_DEM3 RIGHT NS_POSSUM GOOD YES LOOK GREAT ONE BUT PT_PRO1 NEED KNOW PUT PT_PRO2,WHAT(0.70) PT_DEM3(0.70) RIGHT(0.64) NS_POSSUM(0.59) GOOD(0.58) YES(0.56) LOOK(0.54) GREAT(0.54) ONE(0.53) BUT(0.51) PT_PRO1(0.50) NEED(0.50) KNOW(0.49) PUT(0.47) PT_PRO2(0.45),ONE,False
video_13_130_signer_ONE_1,YES GOOD GO NS_POSSUM READY PT_PRO1PL KNOW GREAT PT_DEM3,YES(0.66) GOOD(0.64) GO(0.62) NS_POSSUM(0.58) READY(0.51) PT_PRO1PL(0.51) KNOW(0.51) GREAT(0.48) PT_DEM3(0.47),ONE,False
video_72_117_signer_READY_1,GOOD READY YES NEXT WHAT ALL GREAT PT_DEM3 FINISH PT_PRO1PL NOW,GOOD(0.85) READY(0.71) YES(0.64) NEXT(0.64) WHAT(0.63) ALL(0.61) GREAT(0.60) PT_DEM3(0.54) FINISH(0.50) PT_PRO1PL(0.46) NOW(0.46),READY,False
video_73_51_signer_READY_1,NS_SALLY BYE LOOK OKAY GO HELLO YES PT_PRO1PL,NS_SALLY(0.84) BYE(0.81) LOOK(0.69) OKAY(0.58) GO(0.58) HELLO(0.52) YES(0.51) PT_PRO1PL(0.47),READY,False
video_73_55_signer_READY_1,NS_SALLY YES LOOK PT_PRO1PL READY GREAT WHAT PT_DEM3 GOOD,NS_SALLY(0.83) YES(0.67) LOOK(0.62) PT_PRO1PL(0.57) READY(0.57) GREAT(0.51) WHAT(0.47) PT_DEM3(0.47) GOOD(0.45),READY,False
video_73_56_signer_READY_1,READY GOOD NOW ALL FINISH PT_PRO1PL WHAT NEXT GO PT_DEM3 YES GREAT,READY(0.79) GOOD(0.79) NOW(0.77) ALL(0.72) FINISH(0.69) PT_PRO1PL(0.64) WHAT(0.58) NEXT(0.54) GO(0.53) PT_DEM3(0.53) YES(0.52) GREAT(0.46),READY,False
video_73_76_signer_READY_1,READY GOOD NOW FINISH YES PT_PRO1PL WHAT GO PT_PRO1 PT_DEM3 KNOW,READY(0.75) GOOD(0.74) NOW(0.66) FINISH(0.66) YES(0.60) PT_PRO1PL(0.58) WHAT(0.55) GO(0.54) PT_PRO1(0.50) PT_DEM3(0.47) KNOW(0.46),READY,False
video_73_86_signer_READY_1,BYE GO PT_PRO1PL YES OKAY GOOD READY LOOK,BYE(0.72) GO(0.63) PT_PRO1PL(0.62) YES(0.62) OKAY(0.62) GOOD(0.60) READY(0.58) LOOK(0.53),READY,False
video_77_185_signer_READY_1,READY BYE PT_PRO1PL GO FINISH YES GOOD TIME WATCH WHAT,READY(0.80) BYE(0.73) PT_PRO1PL(0.67) GO(0.64) FINISH(0.64) YES(0.62) GOOD(0.61) TIME(0.58) WATCH(0.55) WHAT(0.52),READY,False
video_81_147_signer_READY_1,BYE PT_PRO1PL GO YES,BYE(0.96) PT_PRO1PL(0.54) GO(0.53) YES(0.49),READY,False
video_82_172_signer_READY_1,GOOD YES WHAT PT_DEM3 NS_SALLY GREAT LOOK READY,GOOD(0.70) YES(0.70) WHAT(0.58) PT_DEM3(0.56) NS_SALLY(0.49) GREAT(0.48) LOOK(0.47) READY(0.47),READY,False
video_82_173_signer_READY_1,BYE READY GO NS_POSSUM ALL PT_PRO1PL GOOD,BYE(0.81) READY(0.71) GO(0.62) NS_POSSUM(0.61) ALL(0.55) PT_PRO1PL(0.55) GOOD(0.50),READY,False
video_82_176_signer_READY_1,BYE EVERYONE HELLO NS_POSSUM,BYE(0.98) EVERYONE(0.73) HELLO(0.49) NS_POSSUM(0.45),READY,False
video_86_86_signer_READY_1,GOOD READY FINISH NOW ALL YES WHAT PT_DEM3 PT_PRO1PL GO GREAT NEXT,GOOD(0.77) READY(0.66) FINISH(0.63) NOW(0.59) ALL(0.56) YES(0.55) WHAT(0.54) PT_DEM3(0.53) PT_PRO1PL(0.51) GO(0.50) GREAT(0.47) NEXT(0.46),READY,False
video_86_92_signer_READY_1,NS_SALLY BYE LOOK GO READY OKAY PT_PRO1PL YES,NS_SALLY(0.86) BYE(0.81) LOOK(0.57) GO(0.53) READY(0.51) OKAY(0.50) PT_PRO1PL(0.50) YES(0.48),READY,False
video_86_157_signer_READY_1,BYE OKAY PT_PRO1PL GO YES READY,BYE(0.93) OKAY(0.71) PT_PRO1PL(0.65) GO(0.63) YES(0.60) READY(0.46),READY,False
video_87_36_signer_READY_1,GO FINISH READY PT_PRO1PL BYE YES NOW TIME GOOD LOOK PT_PRO2 KNOW PT_DEM3,GO(0.68) FINISH(0.67) READY(0.66) PT_PRO1PL(0.62) BYE(0.60) YES(0.59) NOW(0.56) TIME(0.54) GOOD(0.52) LOOK(0.49) PT_PRO2(0.48) KNOW(0.46) PT_DEM3(0.45),READY,False
video_87_185_signer_READY_1,GOOD YES READY FINISH PT_DEM3 WHAT RIGHT WATCH NOW GREAT,GOOD(0.76) YES(0.68) READY(0.66) FINISH(0.61) PT_DEM3(0.53) WHAT(0.52) RIGHT(0.47) WATCH(0.46) NOW(0.46) GREAT(0.45),READY,False
video_88_9_signer_READY_1,GOOD YES READY FINISH WHAT PT_DEM3 PT_PRO1 KNOW GO,GOOD(0.74) YES(0.65) READY(0.62) FINISH(0.62) WHAT(0.50) PT_DEM3(0.48) PT_PRO1(0.48) KNOW(0.48) GO(0.47),READY,False
video_88_68_signer_READY_1,BYE READY YES GO PT_PRO1PL OKAY GOOD WATCH FINISH LOOK GREAT ALRIGHT,BYE(0.69) READY(0.69) YES(0.68) GO(0.64) PT_PRO1PL(0.62) OKAY(0.55) GOOD(0.53) WATCH(0.53) FINISH(0.53) LOOK(0.49) GREAT(0.46) ALRIGHT(0.46),READY,False
video_89_137_signer_READY_1,GO FINISH PT_PRO1PL YES GOOD KNOW READY NOW PT_PRO1 PT_DEM3 WATCH OKAY,GO(0.68) FINISH(0.61) PT_PRO1PL(0.60) YES(0.58) GOOD(0.58) KNOW(0.56) READY(0.54) NOW(0.51) PT_PRO1(0.49) PT_DEM3(0.47) WATCH(0.47) OKAY(0.46),READY,False
video_89_146_signer_READY_1,NS_SALLY YES LOOK PT_PRO1PL READY WHAT OKAY NEXT GO,NS_SALLY(0.87) YES(0.74) LOOK(0.62) PT_PRO1PL(0.57) READY(0.54) WHAT(0.51) OKAY(0.51) NEXT(0.50) GO(0.49),READY,False
video_90_147_signer_READY_1,BYE PT_PRO1PL WATCH READY YES GO OKAY,BYE(0.87) PT_PRO1PL(0.65) WATCH(0.57) READY(0.57) YES(0.54) GO(0.48) OKAY(0.46),READY,False
video_18_71_signer_GOOD_1,GOOD YES WHAT PT_DEM3 READY GREAT,GOOD(0.89) YES(0.70) WHAT(0.61) PT_DEM3(0.60) READY(0.59) GREAT(0.55),GOOD,False
video_19_17_signer_GOOD_1,GOOD READY FINISH YES NOW WHAT PT_DEM3 PT_PRO1PL,GOOD(0.81) READY(0.77) FINISH(0.70) YES(0.67) NOW(0.57) WHAT(0.56) PT_DEM3(0.48) PT_PRO1PL(0.48),GOOD,False
video_19_42_signer_GOOD_1,YES KNOW LOOK PT_PRO1PL GOOD GREAT GO PT_DEM3,YES(0.83) KNOW(0.67) LOOK(0.49) PT_PRO1PL(0.48) GOOD(0.48) GREAT(0.48) GO(0.48) PT_DEM3(0.45),GOOD,False
video_19_58_signer_GOOD_1,TIME FINISH GO GOOD KNOW YES PT_PRO2 READY NOW PT_PRO1PL PT_DEM3 PT_PRO1 NS_POSSUM,TIME(0.65) FINISH(0.64) GO(0.64) GOOD(0.61) KNOW(0.57) YES(0.56) PT_PRO2(0.55) READY(0.54) NOW(0.54) PT_PRO1PL(0.52) PT_DEM3(0.50) PT_PRO1(0.50) NS_POSSUM(0.46),GOOD,False
video_19_101_signer_GOOD_1,YES GOOD READY WHAT PT_DEM3 GREAT FINISH WATCH RIGHT,YES(0.79) GOOD(0.79) READY(0.72) WHAT(0.62) PT_DEM3(0.56) GREAT(0.53) FINISH(0.53) WATCH(0.52) RIGHT(0.51),GOOD,False
video_19_107_signer_GOOD_1,GOOD YES GREAT PT_DEM3 WHAT READY NEXT RIGHT YEAH,GOOD(0.89) YES(0.82) GREAT(0.73) PT_DEM3(0.69) WHAT(0.67) READY(0.58) NEXT(0.57) RIGHT(0.49) YEAH(0.48),GOOD,False
video_19_114_signer_GOOD_1,YES GOOD WHAT READY GREAT PT_DEM3 RIGHT,YES(0.84) GOOD(0.83) WHAT(0.67) READY(0.66) GREAT(0.63) PT_DEM3(0.60) RIGHT(0.46),GOOD,False
video_19_118_signer_GOOD_1,GOOD YES GREAT WHAT PT_DEM3 NEXT READY LOOK,GOOD(0.84) YES(0.78) GREAT(0.65) WHAT(0.63) PT_DEM3(0.61) NEXT(0.52) READY(0.50) LOOK(0.50),GOOD,False
video_19_147_signer_GOOD_1,HELLO NS_SALLY LOOK WHAT,HELLO(0.78) NS_SALLY(0.77) LOOK(0.68) WHAT(0.48),GOOD,False
video_20_47_signer_GOOD_1,NOW READY GOOD FINISH GO PT_PRO1PL PT_POSS1 YES WHAT PT_DEM3 ALL PT_PRO1,NOW(0.77) READY(0.75) GOOD(0.74) FINISH(0.73) GO(0.57) PT_PRO1PL(0.56) PT_POSS1(0.54) YES(0.54) WHAT(0.53) PT_DEM3(0.51) ALL(0.48) PT_PRO1(0.47),GOOD,False
video_21_28_signer_GOOD_1,GOOD FINISH READY GO NOW PT_PRO1PL YES ALL NS_POSSUM PT_DEM3 GREAT PT_PRO2,GOOD(0.69) FINISH(0.69) READY(0.67) GO(0.63) NOW(0.57) PT_PRO1PL(0.55) YES(0.54) ALL(0.51) NS_POSSUM(0.51) PT_DEM3(0.50) GREAT(0.46) PT_PRO2(0.46),GOOD,False
video_21_150_signer_GOOD_1,BYE YES PT_PRO1PL GO OKAY READY LOOK,BYE(0.91) YES(0.68) PT_PRO1PL(0.66) GO(0.56) OKAY(0.50) READY(0.49) LOOK(0.48),GOOD,False
video_21_170_signer_GOOD_1,FINISH NOW READY GOOD PT_PRO1PL PT_PRO2 GO ONE MAKE PT_DEM3 WHAT NEED TIME HAVE YES PT_PRO1,FINISH(0.73) NOW(0.70) READY(0.70) GOOD(0.63) PT_PRO1PL(0.61) PT_PRO2(0.60) GO(0.59) ONE(0.59) MAKE(0.56) PT_DEM3(0.55) WHAT(0.54) NEED(0.51) TIME(0.50) HAVE(0.48) YES(0.46) PT_PRO1(0.45),GOOD,False
video_24_87_signer_GOOD_1,GOOD YES WHAT PT_PRO1 FINISH KNOW PT_DEM3 READY,GOOD(0.71) YES(0.67) WHAT(0.56) PT_PRO1(0.56) FINISH(0.56) KNOW(0.55) PT_DEM3(0.50) READY(0.48),GOOD,False
video_24_114_signer_GOOD_1,GOOD YES GREAT WHAT NEXT PT_DEM3 READY LOOK,GOOD(0.84) YES(0.80) GREAT(0.67) WHAT(0.64) NEXT(0.60) PT_DEM3(0.58) READY(0.52) LOOK(0.50),GOOD,False
video_26_73_signer_GOOD_1,GOOD READY YES FINISH WHAT PT_DEM3 GREAT NOW,GOOD(0.85) READY(0.69) YES(0.65) FINISH(0.63) WHAT(0.58) PT_DEM3(0.57) GREAT(0.51) NOW(0.50),GOOD,False
video_26_77_signer_GOOD_1,GOOD FINISH READY WHAT YES PT_DEM3 NOW GREAT,GOOD(0.80) FINISH(0.68) READY(0.67) WHAT(0.61) YES(0.60) PT_DEM3(0.58) NOW(0.56) GREAT(0.46),GOOD,False
video_27_91_signer_GOOD_1,READY GOOD FINISH NOW YES WHAT PT_PRO1PL GO PT_PRO2 PT_DEM3 MAKE,READY(0.76) GOOD(0.72) FINISH(0.69) NOW(0.65) YES(0.61) WHAT(0.61) PT_PRO1PL(0.52) GO(0.50) PT_PRO2(0.49) PT_DEM3(0.48) MAKE(0.46),GOOD,False
video_27_100_signer_GOOD_1,YES GOOD GREAT WHAT PT_DEM3 READY NEXT LOOK,YES(0.82) GOOD(0.77) GREAT(0.65) WHAT(0.61) PT_DEM3(0.59) READY(0.56) NEXT(0.55) LOOK(0.48),GOOD,False
video_28_32_signer_GOOD_1,YES GOOD READY RIGHT WHAT PT_DEM3 GREAT,YES(0.86) GOOD(0.75) READY(0.66) RIGHT(0.61) WHAT(0.60) PT_DEM3(0.56) GREAT(0.53),GOOD,False
video_28_84_signer_GOOD_1,NS_SALLY YES WHAT PT_DEM3 GREAT GOOD LOOK,NS_SALLY(0.86) YES(0.76) WHAT(0.73) PT_DEM3(0.66) GREAT(0.55) GOOD(0.51) LOOK(0.49),GOOD,False
video_29_30_signer_GOOD_1,BYE YES WATCH PT_PRO1PL GO READY,BYE(0.92) YES(0.71) WATCH(0.70) PT_PRO1PL(0.64) GO(0.61) READY(0.51),GOOD,False
video_29_34_signer_GOOD_1,BYE YES WATCH PT_PRO1PL LOOK GO,BYE(0.79) YES(0.79) WATCH(0.67) PT_PRO1PL(0.60) LOOK(0.49) GO(0.49),GOOD,False
video_29_37_signer_GOOD_1,BYE EVERYONE HELLO PT_PRO1PL,BYE(0.98) EVERYONE(0.63) HELLO(0.48) PT_PRO1PL(0.47),GOOD,False
video_29_135_signer_GOOD_1,YES GOOD GREAT WHAT LOOK PT_DEM3,YES(0.89) GOOD(0.67) GREAT(0.56) WHAT(0.54) LOOK(0.53) PT_DEM3(0.46),GOOD,False
video_29_183_signer_GOOD_1,NS_SALLY YES LOOK GREAT HELLO GOOD BYE PT_DEM3,NS_SALLY(0.77) YES(0.68) LOOK(0.64) GREAT(0.59) HELLO(0.58) GOOD(0.54) BYE(0.50) PT_DEM3(0.50),GOOD,False
video_29_188_signer_GOOD_1,GOOD YES GREAT WHAT NEXT PT_DEM3 READY LOOK,GOOD(0.82) YES(0.82) GREAT(0.77) WHAT(0.66) NEXT(0.63) PT_DEM3(0.58) READY(0.57) LOOK(0.55),GOOD,False
video_30_66_signer_GOOD_1,YES GOOD WHAT READY WATCH PT_DEM3 FINISH,YES(0.77) GOOD(0.72) WHAT(0.59) READY(0.55) WATCH(0.54) PT_DEM3(0.50) FINISH(0.49),GOOD,False
video_30_109_signer_GOOD_1,YES NS_SALLY WHAT GOOD FINISH PT_PRO1PL READY PT_DEM3 LOOK KNOW ONE PT_PRO1,YES(0.67) NS_SALLY(0.66) WHAT(0.60) GOOD(0.57) FINISH(0.53) PT_PRO1PL(0.50) READY(0.49) PT_DEM3(0.48) LOOK(0.48) KNOW(0.47) ONE(0.47) PT_PRO1(0.46),GOOD,False
video_30_119_signer_GOOD_1,YES GOOD READY WHAT WATCH PT_PRO1PL NS_SALLY FINISH,YES(0.75) GOOD(0.63) READY(0.57) WHAT(0.54) WATCH(0.51) PT_PRO1PL(0.50) NS_SALLY(0.47) FINISH(0.45),GOOD,False
video_30_222_signer_GOOD_1,HELLO NS_SALLY BYE,HELLO(0.85) NS_SALLY(0.78) BYE(0.72),GOOD,False
video_31_85_signer_GOOD_1,YES NS_SALLY WATCH LOOK PT_PRO1PL GO KNOW WHAT GOOD READY,YES(0.70) NS_SALLY(0.67) WATCH(0.61) LOOK(0.59) PT_PRO1PL(0.58) GO(0.52) KNOW(0.50) WHAT(0.47) GOOD(0.46) READY(0.45),GOOD,False
video_32_17_signer_GOOD_1,BYE YES GO PT_PRO1PL WHAT READY,BYE(0.79) YES(0.74) GO(0.58) PT_PRO1PL(0.57) WHAT(0.50) READY(0.49),GOOD,False
video_32_160_signer_GOOD_1,GOOD YES READY PT_DEM3 WHAT FINISH GREAT NEXT,GOOD(0.73) YES(0.65) READY(0.57) PT_DEM3(0.55) WHAT(0.54) FINISH(0.53) GREAT(0.51) NEXT(0.45),GOOD,False
video_16_132_signer_ONE_1,GOOD FINISH READY TIME NOW GO YES KNOW PT_PRO1 PT_PRO2 MAKE PT_DEM3 PT_PRO1PL WHAT,GOOD(0.66) FINISH(0.66) READY(0.64) TIME(0.64) NOW(0.60) GO(0.59) YES(0.59) KNOW(0.52) PT_PRO1(0.52) PT_PRO2(0.51) MAKE(0.49) PT_DEM3(0.49) PT_PRO1PL(0.49) WHAT(0.49),ONE,False
video_16_157_signer_ONE_1,TIME BYE FINISH READY GO PT_PRO1PL YES GOOD WATCH NOW PT_PRO2 MAKE WHAT,TIME(0.81) BYE(0.74) FINISH(0.72) READY(0.68) GO(0.65) PT_PRO1PL(0.64) YES(0.60) GOOD(0.56) WATCH(0.54) NOW(0.50) PT_PRO2(0.49) MAKE(0.49) WHAT(0.45),ONE,False
video_18_7_signer_ONE_1,YES GO KNOW PT_PRO1PL PT_PRO1 GOOD,YES(0.77) GO(0.61) KNOW(0.60) PT_PRO1PL(0.53) PT_PRO1(0.47) GOOD(0.46),ONE,False
video_20_48_signer_ONE_1,YES WATCH GREAT KNOW LOOK GOOD,YES(0.91) WATCH(0.55) GREAT(0.53) KNOW(0.48) LOOK(0.48) GOOD(0.45),ONE,False
video_21_94_signer_ONE_1,YES NS_SALLY GREAT WATCH LOOK PT_DEM3 WHAT,YES(0.78) NS_SALLY(0.70) GREAT(0.66) WATCH(0.65) LOOK(0.53) PT_DEM3(0.52) WHAT(0.50),ONE,False
video_21_96_signer_ONE_1,GOOD YES PT_DEM3 READY GREAT,GOOD(0.78) YES(0.75) PT_DEM3(0.52) READY(0.48) GREAT(0.47),ONE,False
video_24_38_signer_ONE_1,YES GO READY GOOD FINISH PT_PRO1PL WATCH KNOW,YES(0.69) GO(0.63) READY(0.59) GOOD(0.58) FINISH(0.57) PT_PRO1PL(0.55) WATCH(0.53) KNOW(0.52),ONE,False
