clip,predicted_glosses,predicted_with_confidence,ground_truth,correct
video_11_106_signer_READY_1,WATCH GREAT OK OKAY SEE GOOD RIGHT THANK-YOU,WATCH(0.88) GREAT(0.83) OK(0.65) OKAY(0.64) SEE(0.54) GOOD(0.50) RIGHT(0.48) THANK-YOU(0.47),READY,False
video_13_69_signer_READY_1,OKAY GREAT LOOK GO OK WATCH YES PT_PRO1PL NS_SALLY,OKAY(0.78) GREAT(0.71) LOOK(0.67) GO(0.61) OK(0.60) WATCH(0.59) YES(0.59) PT_PRO1PL(0.59) NS_SALLY(0.49),READY,False
video_14_70_signer_READY_1,GREAT PT_DEM3 GOOD OK,GREAT(0.64) PT_DEM3(0.56) GOOD(0.53) OK(0.51),READY,False
video_14_77_signer_READY_1,WATCH OKAY PT_PRO1PL YES OK GO CAN NS_SALLY,WATCH(0.70) OKAY(0.67) PT_PRO1PL(0.64) YES(0.61) OK(0.61) GO(0.58) CAN(0.52) NS_SALLY(0.52),READY,False
video_14_86_signer_READY_1,WATCH OK OKAY PT_DEM3 YES WHAT LOOK NS_SALLY,WATCH(0.78) OK(0.77) OKAY(0.74) PT_DEM3(0.54) YES(0.52) WHAT(0.51) LOOK(0.47) NS_SALLY(0.46),READY,False
video_14_89_signer_READY_1,OKAY OK YES WATCH NS_SALLY GREAT PT_DEM3 LOOK WHAT RIGHT,OKAY(0.76) OK(0.72) YES(0.63) WATCH(0.62) NS_SALLY(0.60) GREAT(0.59) PT_DEM3(0.55) LOOK(0.53) WHAT(0.52) RIGHT(0.48),READY,False
video_14_90_signer_READY_1,WATCH OKAY OK BYE PT_PRO1PL LOOK RIGHT,WATCH(0.86) OKAY(0.78) OK(0.76) BYE(0.71) PT_PRO1PL(0.46) LOOK(0.46) RIGHT(0.45),READY,False
video_15_105_signer_READY_1,BYE GREAT GO LOOK PT_PRO1PL NS_SALLY,BYE(0.82) GREAT(0.70) GO(0.70) LOOK(0.68) PT_PRO1PL(0.61) NS_SALLY(0.47),READY,False
video_16_14_signer_READY_1,YES GREAT RIGHT PT_DEM3 WHAT GOOD LOOK NO OKAY,YES(0.78) GREAT(0.77) RIGHT(0.76) PT_DEM3(0.67) WHAT(0.64) GOOD(0.58) LOOK(0.57) NO(0.46) OKAY(0.46),READY,False
video_16_142_signer_READY_1,GREAT WATCH SEE GOOD RIGHT YES,GREAT(0.83) WATCH(0.75) SEE(0.65) GOOD(0.48) RIGHT(0.47) YES(0.47),READY,False
video_16_146_signer_READY_1,OKAY GREAT OK RIGHT WATCH LOOK PT_DEM3 YES,OKAY(0.80) GREAT(0.80) OK(0.79) RIGHT(0.64) WATCH(0.56) LOOK(0.53) PT_DEM3(0.47) YES(0.47),READY,False
video_16_170_signer_READY_1,OKAY OK WATCH LOOK YES PT_DEM3,OKAY(0.87) OK(0.76) WATCH(0.73) LOOK(0.64) YES(0.50) PT_DEM3(0.46),READY,False
video_20_86_signer_READY_1,OKAY WATCH OK RIGHT GREAT PT_PRO1PL BYE LOOK,OKAY(0.81) WATCH(0.67) OK(0.66) RIGHT(0.60) GREAT(0.55) PT_PRO1PL(0.53) BYE(0.51) LOOK(0.46),READY,False
video_24_52_signer_READY_1,GREAT OK YES OKAY WATCH NS_SALLY RIGHT LOOK PT_DEM3 WHAT,GREAT(0.84) OK(0.74) YES(0.73) OKAY(0.71) WATCH(0.63) NS_SALLY(0.58) RIGHT(0.54) LOOK(0.51) PT_DEM3(0.51) WHAT(0.45),READY,False
video_24_100_signer_READY_1,GREAT GOOD PT_DEM3 RIGHT OK NOW WHAT LOOK YES,GREAT(0.83) GOOD(0.63) PT_DEM3(0.61) RIGHT(0.58) OK(0.49) NOW(0.49) WHAT(0.47) LOOK(0.46) YES(0.45),READY,False
video_13_132_signer_LOOK_1,WATCH OKAY OK PT_PRO1PL GREAT YES BYE GO LOOK RIGHT,WATCH(0.78) OKAY(0.77) OK(0.69) PT_PRO1PL(0.64) GREAT(0.60) YES(0.60) BYE(0.58) GO(0.57) LOOK(0.53) RIGHT(0.48),LOOK,False
video_14_12_signer_LOOK_1,NS_SALLY HELLO LOOK YES GREAT PT_DEM3,NS_SALLY(0.66) HELLO(0.60) LOOK(0.56) YES(0.52) GREAT(0.52) PT_DEM3(0.49),LOOK,False
video_14_89_signer_LOOK_1,OKAY OK WATCH PT_PRO1PL GO NS_SALLY YES LOOK CAN,OKAY(0.70) OK(0.66) WATCH(0.63) PT_PRO1PL(0.62) GO(0.53) NS_SALLY(0.51) YES(0.49) LOOK(0.46) CAN(0.46),LOOK,False
video_15_22_signer_LOOK_1,SEE YES PT_PRO2 HAVE PT_DEM3 GREAT,SEE(0.63) YES(0.53) PT_PRO2(0.50) HAVE(0.50) PT_DEM3(0.49) GREAT(0.48),LOOK,False
video_16_78_signer_LOOK_1,OKAY YES WATCH OK RIGHT LOOK PT_PRO1PL GO,OKAY(0.83) YES(0.62) WATCH(0.61) OK(0.59) RIGHT(0.59) LOOK(0.58) PT_PRO1PL(0.57) GO(0.55),LOOK,False
video_16_84_signer_LOOK_1,BYE HELLO LOOK,BYE(0.96) HELLO(0.79) LOOK(0.54),LOOK,False
video_16_146_signer_LOOK_1,OKAY OK GREAT RIGHT PT_DEM3 WATCH PT_PRO1PL,OKAY(0.70) OK(0.68) GREAT(0.67) RIGHT(0.58) PT_DEM3(0.52) WATCH(0.50) PT_PRO1PL(0.45),LOOK,False
video_16_173_signer_LOOK_1,WATCH OKAY OK GREAT LOOK PT_PRO1PL YES RIGHT,WATCH(0.83) OKAY(0.80) OK(0.80) GREAT(0.60) LOOK(0.55) PT_PRO1PL(0.54) YES(0.52) RIGHT(0.52),LOOK,False
video_16_181_signer_LOOK_1,YES GO GREAT OKAY RIGHT PT_PRO1PL WATCH LOOK KNOW OK,YES(0.70) GO(0.64) GREAT(0.60) OKAY(0.55) RIGHT(0.53) PT_PRO1PL(0.50) WATCH(0.50) LOOK(0.49) KNOW(0.48) OK(0.47),LOOK,False
video_17_20_signer_LOOK_1,SEE WATCH BYE PT_DEM3 KNOW LOOK,SEE(0.75) WATCH(0.65) BYE(0.64) PT_DEM3(0.54) KNOW(0.49) LOOK(0.46),LOOK,False
video_18_24_signer_LOOK_1,GREAT HELLO THANK-YOU LOOK NS_SALLY GO,GREAT(0.78) HELLO(0.64) THANK-YOU(0.51) LOOK(0.49) NS_SALLY(0.48) GO(0.46),LOOK,False
video_18_46_signer_LOOK_1,YES RIGHT NS_POSSUM LOOK PT_DEM3 PT_PRO2,YES(0.77) RIGHT(0.71) NS_POSSUM(0.66) LOOK(0.64) PT_DEM3(0.50) PT_PRO2(0.50),LOOK,False
video_29_9_signer_READY_1,GREAT PT_PRO1PL NOW PT_DEM3 NEED HAVE GOOD PT_PRO1,GREAT(0.63) PT_PRO1PL(0.59) NOW(0.57) PT_DEM3(0.56) NEED(0.54) HAVE(0.53) GOOD(0.51) PT_PRO1(0.45),READY,False
video_29_10_signer_READY_1,OK OKAY WATCH WHAT PT_DEM3 NS_SALLY LOOK,OK(0.73) OKAY(0.70) WATCH(0.55) WHAT(0.53) PT_DEM3(0.53) NS_SALLY(0.53) LOOK(0.50),READY,False
video_30_141_signer_READY_1,NS_SALLY GREAT LOOK OKAY YES PT_DEM3 WHAT PT_LOC,NS_SALLY(0.78) GREAT(0.72) LOOK(0.69) OKAY(0.65) YES(0.60) PT_DEM3(0.57) WHAT(0.57) PT_LOC(0.45),READY,False
video_32_102_signer_READY_1,GREAT GOOD RIGHT YES PT_DEM3 OK OKAY LOOK NO,GREAT(0.92) GOOD(0.72) RIGHT(0.67) YES(0.62) PT_DEM3(0.58) OK(0.56) OKAY(0.52) LOOK(0.51) NO(0.46),READY,False
video_35_51_signer_READY_1,GREAT SEE GO WATCH GOOD YES PT_PRO2 RIGHT,GREAT(0.71) SEE(0.58) GO(0.55) WATCH(0.55) GOOD(0.54) YES(0.53) PT_PRO2(0.52) RIGHT(0.50),READY,False
video_35_106_signer_READY_1,GREAT GO LOOK YES NS_SALLY OKAY THANK-YOU BYE PT_PRO1PL,GREAT(0.78) GO(0.61) LOOK(0.59) YES(0.56) NS_SALLY(0.55) OKAY(0.53) THANK-YOU(0.50) BYE(0.48) PT_PRO1PL(0.45),READY,False
video_35_125_signer_READY_1,NS_SALLY LOOK GO GREAT YES OKAY PT_PRO1PL THANK-YOU PT_DEM3 COME,NS_SALLY(0.81) LOOK(0.69) GO(0.61) GREAT(0.60) YES(0.56) OKAY(0.54) PT_PRO1PL(0.52) THANK-YOU(0.51) PT_DEM3(0.47) COME(0.45),READY,False
video_35_157_signer_READY_1,GREAT WATCH YES OK OKAY RIGHT GOOD PT_DEM3 WHAT,GREAT(0.86) WATCH(0.70) YES(0.68) OK(0.64) OKAY(0.63) RIGHT(0.56) GOOD(0.54) PT_DEM3(0.53) WHAT(0.49),READY,False
video_36_156_signer_READY_1,GREAT RIGHT YES PT_DEM3 GOOD OK LOOK WHAT OKAY NOW,GREAT(0.87) RIGHT(0.68) YES(0.62) PT_DEM3(0.62) GOOD(0.60) OK(0.54) LOOK(0.53) WHAT(0.49) OKAY(0.48) NOW(0.45),READY,False
video_37_130_signer_READY_1,GREAT PT_DEM3 OKAY NOW RIGHT OK GOOD PT_PRO1PL LOOK,GREAT(0.81) PT_DEM3(0.61) OKAY(0.58) NOW(0.58) RIGHT(0.57) OK(0.57) GOOD(0.54) PT_PRO1PL(0.48) LOOK(0.45),READY,False
video_40_29_signer_READY_1,GREAT GOOD PT_DEM3 RIGHT NO YES WHAT OK OKAY,GREAT(0.88) GOOD(0.66) PT_DEM3(0.58) RIGHT(0.55) NO(0.52) YES(0.51) WHAT(0.50) OK(0.49) OKAY(0.45),READY,False
