clip,predicted_glosses,predicted_with_confidence,ground_truth,correct
video_35_157_signer_READY_1,GREAT WATCH OKAY RIGHT YES OK,GREAT(0.74) WATCH(0.72) OKAY(0.66) RIGHT(0.61) YES(0.59) OK(0.55),READY,False
video_36_156_signer_READY_1,GREAT YES RIGHT OKAY GOOD OK PT_DEM3 WHAT,GREAT(0.93) YES(0.75) RIGHT(0.70) OKAY(0.69) GOOD(0.69) OK(0.68) PT_DEM3(0.55) WHAT(0.50),READY,False
video_37_130_signer_READY_1,GREAT GOOD YES PT_PRO2 SEE PT_DEM3 RIGHT GO PT_PRO1PL OK LOOK NS_POSSUM READY NOW,GREAT(0.71) GOOD(0.56) YES(0.55) PT_PRO2(0.54) SEE(0.52) PT_DEM3(0.52) RIGHT(0.51) GO(0.49) PT_PRO1PL(0.46) OK(0.46) LOOK(0.46) NS_POSSUM(0.45) READY(0.45) NOW(0.45),READY,False
video_40_29_signer_READY_1,GREAT YES RIGHT GOOD OK PT_DEM3,GREAT(0.83) YES(0.73) RIGHT(0.67) GOOD(0.59) OK(0.54) PT_DEM3(0.50),READY,False
video_40_44_signer_READY_1,PT_PRO2 GO PT_PRO1PL SEE CAN NOW PT_PRO3 PT_PRO1 PT_DEM3 HAVE YES,PT_PRO2(0.62) GO(0.60) PT_PRO1PL(0.58) SEE(0.56) CAN(0.56) NOW(0.52) PT_PRO3(0.52) PT_PRO1(0.48) PT_DEM3(0.48) HAVE(0.47) YES(0.47),READY,False
video_40_147_signer_READY_1,GREAT SEE GOOD PT_PRO2 PT_DEM3 PT_PRO1PL THANK-YOU NOW YES OK READY,GREAT(0.78) SEE(0.59) GOOD(0.56) PT_PRO2(0.52) PT_DEM3(0.52) PT_PRO1PL(0.52) THANK-YOU(0.48) NOW(0.47) YES(0.46) OK(0.46) READY(0.45),READY,False
video_40_151_signer_READY_1,WATCH OKAY GREAT OK YES RIGHT,WATCH(0.83) OKAY(0.71) GREAT(0.70) OK(0.65) YES(0.58) RIGHT(0.55),READY,False
video_43_111_signer_READY_1,PT_PRO2 SEE NS_POSSUM YES GREAT GO PT_DEM3,PT_PRO2(0.77) SEE(0.76) NS_POSSUM(0.61) YES(0.58) GREAT(0.55) GO(0.50) PT_DEM3(0.49),READY,False
video_45_110_signer_READY_1,OKAY BYE GO OK GREAT NS_SKIP LOOK YES RIGHT HELLO,OKAY(0.76) BYE(0.74) GO(0.73) OK(0.70) GREAT(0.61) NS_SKIP(0.55) LOOK(0.54) YES(0.54) RIGHT(0.51) HELLO(0.50),READY,False
video_45_111_signer_READY_1,WATCH YES BYE OK OKAY GO RIGHT PT_PRO1PL NS_SALLY LOOK,WATCH(0.78) YES(0.71) BYE(0.70) OK(0.67) OKAY(0.66) GO(0.62) RIGHT(0.57) PT_PRO1PL(0.57) NS_SALLY(0.54) LOOK(0.46),READY,False
video_49_59_signer_READY_1,YES GREAT GO NO OK WATCH GOOD RIGHT LOOK OKAY,YES(0.67) GREAT(0.66) GO(0.61) NO(0.55) OK(0.51) WATCH(0.50) GOOD(0.49) RIGHT(0.47) LOOK(0.46) OKAY(0.46),READY,False
video_50_58_signer_READY_1,GREAT YES WATCH RIGHT OK GOOD,GREAT(0.69) YES(0.62) WATCH(0.60) RIGHT(0.58) OK(0.55) GOOD(0.53),READY,False
video_50_115_signer_READY_1,GREAT GOOD RIGHT OKAY OK PT_DEM3 SEE WHAT YES,GREAT(0.87) GOOD(0.63) RIGHT(0.60) OKAY(0.58) OK(0.56) PT_DEM3(0.54) SEE(0.51) WHAT(0.50) YES(0.49),READY,False
video_51_87_signer_READY_1,NS_SALLY OKAY YES PT_PRO1PL LOOK CAN OK PT_PRO1 RIGHT,NS_SALLY(0.66) OKAY(0.56) YES(0.54) PT_PRO1PL(0.53) LOOK(0.53) CAN(0.51) OK(0.51) PT_PRO1(0.47) RIGHT(0.46),READY,False
video_53_149_signer_READY_1,OKAY YES OK GO NS_SALLY GREAT LOOK RIGHT PT_PRO1PL,OKAY(0.74) YES(0.69) OK(0.63) GO(0.61) NS_SALLY(0.59) GREAT(0.56) LOOK(0.55) RIGHT(0.48) PT_PRO1PL(0.47),READY,False
video_56_82_signer_READY_1,GREAT OKAY YES OK GO RIGHT LOOK PT_DEM3 GOOD,GREAT(0.69) OKAY(0.66) YES(0.61) OK(0.59) GO(0.56) RIGHT(0.56) LOOK(0.54) PT_DEM3(0.49) GOOD(0.45),READY,False
video_58_43_signer_READY_1,GREAT OKAY OK YES RIGHT WATCH,GREAT(0.85) OKAY(0.74) OK(0.65) YES(0.63) RIGHT(0.62) WATCH(0.50),READY,False
video_58_61_signer_READY_1,WATCH SEE GO YES PT_PRO2 PT_PRO1PL,WATCH(0.82) SEE(0.61) GO(0.55) YES(0.50) PT_PRO2(0.46) PT_PRO1PL(0.45),READY,False
video_60_128_signer_READY_1,WATCH GREAT RIGHT SEE OKAY YES PT_PRO1PL,WATCH(0.70) GREAT(0.57) RIGHT(0.52) SEE(0.49) OKAY(0.48) YES(0.46) PT_PRO1PL(0.45),READY,False
video_63_52_signer_READY_1,GREAT PT_PRO2 YES GO NS_POSSUM SEE PT_PRO1PL PT_DEM3 NOW GOOD,GREAT(0.67) PT_PRO2(0.66) YES(0.65) GO(0.61) NS_POSSUM(0.56) SEE(0.55) PT_PRO1PL(0.50) PT_DEM3(0.49) NOW(0.48) GOOD(0.47),READY,False
video_64_150_signer_READY_1,GREAT GO OKAY BYE OK GOOD RIGHT LOOK YES PT_DEM3,GREAT(0.69) GO(0.62) OKAY(0.61) BYE(0.59) OK(0.59) GOOD(0.55) RIGHT(0.51) LOOK(0.51) YES(0.47) PT_DEM3(0.46),READY,False
video_69_9_signer_READY_1,GREAT WHAT OKAY PT_DEM3 NS_SALLY LOOK YES RIGHT PT_LOC,GREAT(0.78) WHAT(0.68) OKAY(0.63) PT_DEM3(0.61) NS_SALLY(0.57) LOOK(0.54) YES(0.49) RIGHT(0.46) PT_LOC(0.46),READY,False
video_1_56_signer_ONE_1,SEE PT_PRO2 GREAT WATCH PT_PRO1PL PT_DEM3,SEE(0.68) PT_PRO2(0.61) GREAT(0.58) WATCH(0.49) PT_PRO1PL(0.49) PT_DEM3(0.48),ONE,False
video_4_123_signer_ONE_1,OKAY OK GREAT RIGHT LOOK PT_DEM3 SEE,OKAY(0.82) OK(0.78) GREAT(0.63) RIGHT(0.63) LOOK(0.60) PT_DEM3(0.51) SEE(0.49),ONE,False
video_9_56_signer_ONE_1,YES GREAT WATCH RIGHT PT_PRO1PL SEE OK,YES(0.61) GREAT(0.57) WATCH(0.56) RIGHT(0.55) PT_PRO1PL(0.50) SEE(0.50) OK(0.47),ONE,False
video_12_79_signer_ONE_1,GREAT RIGHT SEE YES PT_DEM3 OK PT_PRO2,GREAT(0.71) RIGHT(0.57) SEE(0.55) YES(0.55) PT_DEM3(0.50) OK(0.49) PT_PRO2(0.45),ONE,False
video_13_51_signer_ONE_1,BUT PT_PRO1 CAN GO THINK PT_PRO2 PT_PRO3 MAKE HAVE NS_POSSUM SEE KNOW WANT WHAT PT_POSS2 PT_PRO1PL PT_POSS1 YES PT_DEM3 NOW DO NEED WATER LIKE,BUT(0.66) PT_PRO1(0.65) CAN(0.64) GO(0.63) THINK(0.63) PT_PRO2(0.62) PT_PRO3(0.61) MAKE(0.61) HAVE(0.59) NS_POSSUM(0.57) SEE(0.55) KNOW(0.55) WANT(0.52) WHAT(0.51) PT_POSS2(0.50) PT_PRO1PL(0.49) PT_POSS1(0.49) YES(0.48) PT_DEM3(0.48) NOW(0.48) DO(0.47) NEED(0.46) WATER(0.46) LIKE(0.46),ONE,False
video_13_55_signer_ONE_1,YES PT_DEM3 PT_PRO1 PT_PRO2 HAVE NEED CAN GREAT WHAT MAKE RIGHT NOW NS_POSSUM SEE LOOK BUT PT_PRO1PL PT_PRO3,YES(0.57) PT_DEM3(0.56) PT_PRO1(0.55) PT_PRO2(0.55) HAVE(0.55) NEED(0.54) CAN(0.54) GREAT(0.54) WHAT(0.53) MAKE(0.53) RIGHT(0.52) NOW(0.51) NS_POSSUM(0.50) SEE(0.50) LOOK(0.49) BUT(0.49) PT_PRO1PL(0.46) PT_PRO3(0.45),ONE,False
video_13_130_signer_ONE_1,YES OK GREAT OKAY RIGHT LOOK PT_PRO1PL WATCH GO,YES(0.78) OK(0.72) GREAT(0.70) OKAY(0.68) RIGHT(0.64) LOOK(0.55) PT_PRO1PL(0.50) WATCH(0.48) GO(0.47),ONE,False
video_72_117_signer_READY_1,GREAT YES RIGHT OK OKAY GOOD PT_DEM3,GREAT(0.86) YES(0.72) RIGHT(0.70) OK(0.69) OKAY(0.62) GOOD(0.59) PT_DEM3(0.51),READY,False
video_73_51_signer_READY_1,GREAT OKAY OK RIGHT GOOD LOOK PT_DEM3 SEE YES,GREAT(0.71) OKAY(0.64) OK(0.61) RIGHT(0.58) GOOD(0.57) LOOK(0.54) PT_DEM3(0.53) SEE(0.53) YES(0.47),READY,False
video_73_55_signer_READY_1,WATCH OKAY YES PT_PRO1PL LOOK RIGHT,WATCH(0.79) OKAY(0.56) YES(0.55) PT_PRO1PL(0.53) LOOK(0.51) RIGHT(0.49),READY,False
video_73_56_signer_READY_1,GREAT YES WATCH OK OKAY RIGHT LOOK GOOD PT_DEM3 PT_PRO1PL,GREAT(0.75) YES(0.65) WATCH(0.59) OK(0.57) OKAY(0.55) RIGHT(0.52) LOOK(0.48) GOOD(0.48) PT_DEM3(0.47) PT_PRO1PL(0.46),READY,False
video_73_76_signer_READY_1,WATCH GREAT SEE THANK-YOU OKAY RIGHT,WATCH(0.88) GREAT(0.85) SEE(0.68) THANK-YOU(0.64) OKAY(0.54) RIGHT(0.48),READY,False
video_73_86_signer_READY_1,GO OK OKAY BYE YES GREAT RIGHT LOOK NS_SKIP HELLO WATCH,GO(0.77) OK(0.76) OKAY(0.75) BYE(0.72) YES(0.68) GREAT(0.65) RIGHT(0.57) LOOK(0.50) NS_SKIP(0.49) HELLO(0.45) WATCH(0.45),READY,False
video_77_185_signer_READY_1,WATCH PT_PRO1PL SEE GO YES KNOW PT_PRO2,WATCH(0.77) PT_PRO1PL(0.58) SEE(0.57) GO(0.55) YES(0.52) KNOW(0.48) PT_PRO2(0.48),READY,False
video_81_147_signer_READY_1,GO GREAT LOOK BYE OKAY OK RIGHT,GO(0.67) GREAT(0.66) LOOK(0.61) BYE(0.61) OKAY(0.60) OK(0.50) RIGHT(0.49),READY,False
video_82_172_signer_READY_1,GREAT WATCH OKAY OK RIGHT GOOD YES PT_DEM3,GREAT(0.82) WATCH(0.67) OKAY(0.66) OK(0.64) RIGHT(0.62) GOOD(0.57) YES(0.55) PT_DEM3(0.45),READY,False
video_82_173_signer_READY_1,BYE OKAY LOOK SEE PT_LOC NS_POSSUM GOOD PT_DEM3 HELLO WHAT RIGHT GREAT OK PT_PRO2 GO,BYE(0.76) OKAY(0.64) LOOK(0.61) SEE(0.60) PT_LOC(0.59) NS_POSSUM(0.58) GOOD(0.56) PT_DEM3(0.55) HELLO(0.54) WHAT(0.53) RIGHT(0.53) GREAT(0.49) OK(0.48) PT_PRO2(0.45) GO(0.45),READY,False
video_82_176_signer_READY_1,BYE OKAY RIGHT HELLO NS_SKIP,BYE(0.96) OKAY(0.63) RIGHT(0.61) HELLO(0.59) NS_SKIP(0.45),READY,False
video_86_86_signer_READY_1,GREAT GOOD RIGHT YES PT_DEM3 NS_POSSUM SEE PT_PRO2 GO READY LOOK,GREAT(0.75) GOOD(0.62) RIGHT(0.53) YES(0.52) PT_DEM3(0.50) NS_POSSUM(0.50) SEE(0.49) PT_PRO2(0.49) GO(0.47) READY(0.47) LOOK(0.46),READY,False
video_86_92_signer_READY_1,OKAY CAN LOOK PT_PRO1PL OK PT_PRO1 NS_SALLY PT_PRO2 GO YES SEE GREAT PT_DEM3 WATCH,OKAY(0.54) CAN(0.54) LOOK(0.53) PT_PRO1PL(0.53) OK(0.53) PT_PRO1(0.52) NS_SALLY(0.51) PT_PRO2(0.49) GO(0.48) YES(0.47) SEE(0.47) GREAT(0.47) PT_DEM3(0.46) WATCH(0.46),READY,False
video_86_157_signer_READY_1,GREAT GOOD SEE YES LOOK GO RIGHT NS_POSSUM PT_DEM3 PT_PRO2,GREAT(0.79) GOOD(0.60) SEE(0.56) YES(0.56) LOOK(0.53) GO(0.52) RIGHT(0.51) NS_POSSUM(0.50) PT_DEM3(0.50) PT_PRO2(0.49),READY,False
video_87_36_signer_READY_1,WATCH SEE,WATCH(0.86) SEE(0.77),READY,False
video_87_185_signer_READY_1,SEE PT_PRO2 GREAT PT_DEM3 GOOD,SEE(0.64) PT_PRO2(0.61) GREAT(0.58) PT_DEM3(0.50) GOOD(0.50),READY,False
video_88_9_signer_READY_1,GREAT RIGHT WATCH YES GOOD SEE PT_DEM3,GREAT(0.79) RIGHT(0.64) WATCH(0.62) YES(0.61) GOOD(0.56) SEE(0.52) PT_DEM3(0.46),READY,False
video_88_68_signer_READY_1,YES GREAT PT_PRO2 GO LOOK PT_DEM3 NS_POSSUM,YES(0.70) GREAT(0.69) PT_PRO2(0.62) GO(0.61) LOOK(0.58) PT_DEM3(0.55) NS_POSSUM(0.49),READY,False
video_89_137_signer_READY_1,YES WATCH GREAT GO NO RIGHT OK LOOK OKAY,YES(0.70) WATCH(0.64) GREAT(0.64) GO(0.61) NO(0.57) RIGHT(0.56) OK(0.53) LOOK(0.48) OKAY(0.46),READY,False
video_89_146_signer_READY_1,NS_SALLY YES GO GREAT PT_PRO1PL CAN PT_PRO2 LOOK OKAY OK PT_PRO1 PT_DEM3,NS_SALLY(0.68) YES(0.60) GO(0.59) GREAT(0.55) PT_PRO1PL(0.54) CAN(0.52) PT_PRO2(0.51) LOOK(0.51) OKAY(0.50) OK(0.49) PT_PRO1(0.46) PT_DEM3(0.46),READY,False
video_90_147_signer_READY_1,BYE OKAY GO OK NS_SKIP RIGHT WATCH PT_PRO1PL LOOK YES HELLO,BYE(0.85) OKAY(0.74) GO(0.71) OK(0.70) NS_SKIP(0.63) RIGHT(0.56) WATCH(0.56) PT_PRO1PL(0.51) LOOK(0.50) YES(0.48) HELLO(0.47),READY,False
video_18_71_signer_GOOD_1,GREAT RIGHT GOOD YES OKAY OK PT_DEM3 WHAT,GREAT(0.97) RIGHT(0.86) GOOD(0.82) YES(0.74) OKAY(0.66) OK(0.63) PT_DEM3(0.62) WHAT(0.60),GOOD,False
video_19_17_signer_GOOD_1,GREAT SEE RIGHT PT_DEM3 GOOD OKAY OK,GREAT(0.81) SEE(0.60) RIGHT(0.58) PT_DEM3(0.55) GOOD(0.50) OKAY(0.47) OK(0.47),GOOD,False
video_19_42_signer_GOOD_1,KNOW YES LOOK WATCH RIGHT PT_PRO1PL PT_PRO1,KNOW(0.61) YES(0.61) LOOK(0.56) WATCH(0.54) RIGHT(0.50) PT_PRO1PL(0.47) PT_PRO1(0.47),GOOD,False
video_19_58_signer_GOOD_1,GREAT GO PT_PRO2 YES PT_PRO1PL PT_DEM3 READY NOW GOOD NS_POSSUM,GREAT(0.62) GO(0.62) PT_PRO2(0.59) YES(0.59) PT_PRO1PL(0.54) PT_DEM3(0.51) READY(0.47) NOW(0.47) GOOD(0.46) NS_POSSUM(0.45),GOOD,False
video_19_101_signer_GOOD_1,GREAT YES GOOD OK GO PT_DEM3 OKAY RIGHT READY LOOK,GREAT(0.84) YES(0.65) GOOD(0.62) OK(0.56) GO(0.55) PT_DEM3(0.51) OKAY(0.51) RIGHT(0.51) READY(0.50) LOOK(0.47),GOOD,False
video_19_107_signer_GOOD_1,GREAT RIGHT GOOD YES OK OKAY PT_DEM3 WHAT,GREAT(0.96) RIGHT(0.82) GOOD(0.79) YES(0.76) OK(0.68) OKAY(0.65) PT_DEM3(0.63) WHAT(0.55),GOOD,False
video_19_114_signer_GOOD_1,GREAT RIGHT YES OK OKAY GOOD PT_DEM3 WHAT,GREAT(0.90) RIGHT(0.72) YES(0.68) OK(0.67) OKAY(0.66) GOOD(0.62) PT_DEM3(0.57) WHAT(0.51),GOOD,False
video_19_118_signer_GOOD_1,GREAT RIGHT OKAY OK YES GOOD PT_DEM3 WHAT,GREAT(0.94) RIGHT(0.78) OKAY(0.71) OK(0.69) YES(0.69) GOOD(0.66) PT_DEM3(0.56) WHAT(0.47),GOOD,False
video_19_147_signer_GOOD_1,LOOK PT_DEM3 PT_LOC WHAT GREAT NS_SALLY HELLO NS_SKIP BYE HERE NOW RIGHT NS_POSSUM OKAY GOOD,LOOK(0.83) PT_DEM3(0.68) PT_LOC(0.67) WHAT(0.67) GREAT(0.64) NS_SALLY(0.64) HELLO(0.63) NS_SKIP(0.56) BYE(0.54) HERE(0.54) NOW(0.49) RIGHT(0.48) NS_POSSUM(0.48) OKAY(0.46) GOOD(0.45),GOOD,False
video_20_47_signer_GOOD_1,GREAT OK GOOD YES RIGHT WATCH PT_DEM3 OKAY SEE,GREAT(0.80) OK(0.60) GOOD(0.58) YES(0.58) RIGHT(0.55) WATCH(0.52) PT_DEM3(0.51) OKAY(0.49) SEE(0.48),GOOD,False
video_21_28_signer_GOOD_1,GREAT GO YES WATCH OK GOOD RIGHT THANK-YOU OKAY PT_PRO1PL,GREAT(0.74) GO(0.67) YES(0.66) WATCH(0.63) OK(0.61) GOOD(0.55) RIGHT(0.50) THANK-YOU(0.49) OKAY(0.48) PT_PRO1PL(0.46),GOOD,False
video_21_150_signer_GOOD_1,YES OK GREAT OKAY GO RIGHT BYE LOOK NS_SKIP WATCH PT_PRO1PL,YES(0.79) OK(0.71) GREAT(0.69) OKAY(0.66) GO(0.66) RIGHT(0.64) BYE(0.61) LOOK(0.54) NS_SKIP(0.49) WATCH(0.49) PT_PRO1PL(0.48),GOOD,False
video_21_170_signer_GOOD_1,GREAT YES PT_PRO2 NS_POSSUM PT_DEM3 WHAT RIGHT NOW GO GOOD,GREAT(0.65) YES(0.63) PT_PRO2(0.57) NS_POSSUM(0.53) PT_DEM3(0.53) WHAT(0.51) RIGHT(0.50) NOW(0.50) GO(0.46) GOOD(0.45),GOOD,False
video_24_87_signer_GOOD_1,GREAT YES RIGHT WHAT PT_DEM3 NO GOOD,GREAT(0.79) YES(0.68) RIGHT(0.67) WHAT(0.61) PT_DEM3(0.55) NO(0.52) GOOD(0.51),GOOD,False
video_24_114_signer_GOOD_1,GREAT RIGHT YES GOOD OK OKAY PT_DEM3 WHAT,GREAT(0.93) RIGHT(0.76) YES(0.71) GOOD(0.67) OK(0.66) OKAY(0.65) PT_DEM3(0.58) WHAT(0.51),GOOD,False
video_26_73_signer_GOOD_1,GREAT GOOD RIGHT YES OK PT_DEM3 WHAT OKAY,GREAT(0.90) GOOD(0.74) RIGHT(0.67) YES(0.56) OK(0.56) PT_DEM3(0.55) WHAT(0.52) OKAY(0.50),GOOD,False
video_26_77_signer_GOOD_1,GREAT PT_PRO2 SEE PT_DEM3 NS_POSSUM RIGHT GOOD,GREAT(0.75) PT_PRO2(0.66) SEE(0.64) PT_DEM3(0.59) NS_POSSUM(0.58) RIGHT(0.51) GOOD(0.50),GOOD,False
video_27_91_signer_GOOD_1,MAKE NEED PT_DEM3 NOW PT_PRO1PL SEE CAN PT_PRO2 WHAT,MAKE(0.68) NEED(0.62) PT_DEM3(0.61) NOW(0.61) PT_PRO1PL(0.58) SEE(0.57) CAN(0.53) PT_PRO2(0.50) WHAT(0.47),GOOD,False
video_27_100_signer_GOOD_1,YES WATCH GREAT RIGHT OKAY LOOK OK PT_PRO1PL,YES(0.72) WATCH(0.66) GREAT(0.64) RIGHT(0.62) OKAY(0.60) LOOK(0.58) OK(0.56) PT_PRO1PL(0.52),GOOD,False
video_28_32_signer_GOOD_1,YES GREAT RIGHT OKAY OK LOOK PT_DEM3,YES(0.80) GREAT(0.76) RIGHT(0.67) OKAY(0.66) OK(0.63) LOOK(0.54) PT_DEM3(0.52),GOOD,False
video_28_84_signer_GOOD_1,YES GREAT OKAY LOOK NS_SALLY RIGHT OK PT_DEM3 WHAT,YES(0.77) GREAT(0.75) OKAY(0.69) LOOK(0.64) NS_SALLY(0.62) RIGHT(0.62) OK(0.54) PT_DEM3(0.51) WHAT(0.46),GOOD,False
video_29_30_signer_GOOD_1,OKAY OK LOOK RIGHT BYE,OKAY(0.79) OK(0.73) LOOK(0.64) RIGHT(0.50) BYE(0.49),GOOD,False
video_29_34_signer_GOOD_1,OK OKAY YES RIGHT LOOK GO PT_PRO1PL WATCH GREAT,OK(0.72) OKAY(0.70) YES(0.66) RIGHT(0.64) LOOK(0.57) GO(0.51) PT_PRO1PL(0.50) WATCH(0.49) GREAT(0.46),GOOD,False
video_29_37_signer_GOOD_1,WATCH GO PT_PRO1PL OK YES OKAY LOOK RIGHT,WATCH(0.67) GO(0.65) PT_PRO1PL(0.63) OK(0.62) YES(0.61) OKAY(0.58) LOOK(0.50) RIGHT(0.47),GOOD,False
video_29_135_signer_GOOD_1,GREAT YES RIGHT GOOD OK PT_DEM3 OKAY LOOK WHAT,GREAT(0.93) YES(0.77) RIGHT(0.73) GOOD(0.72) OK(0.66) PT_DEM3(0.62) OKAY(0.60) LOOK(0.57) WHAT(0.48),GOOD,False
video_29_183_signer_GOOD_1,GREAT PT_DEM3 LOOK GOOD NOW RIGHT PT_LOC YES WHAT OK PT_PRO1PL,GREAT(0.75) PT_DEM3(0.64) LOOK(0.62) GOOD(0.60) NOW(0.54) RIGHT(0.52) PT_LOC(0.51) YES(0.51) WHAT(0.47) OK(0.46) PT_PRO1PL(0.45),GOOD,False
video_29_188_signer_GOOD_1,GREAT RIGHT OKAY OK YES GOOD PT_DEM3 LOOK,GREAT(0.96) RIGHT(0.85) OKAY(0.82) OK(0.79) YES(0.76) GOOD(0.68) PT_DEM3(0.55) LOOK(0.46),GOOD,False
video_30_66_signer_GOOD_1,GREAT OKAY RIGHT OK YES PT_DEM3 WHAT,GREAT(0.83) OKAY(0.72) RIGHT(0.65) OK(0.65) YES(0.64) PT_DEM3(0.51) WHAT(0.50),GOOD,False
video_30_109_signer_GOOD_1,GREAT OKAY WHAT PT_DEM3 YES RIGHT OK,GREAT(0.80) OKAY(0.69) WHAT(0.64) PT_DEM3(0.58) YES(0.58) RIGHT(0.54) OK(0.53),GOOD,False
video_30_119_signer_GOOD_1,GREAT WHAT PT_DEM3 NS_SALLY YES RIGHT OKAY LOOK PT_PRO2,GREAT(0.62) WHAT(0.61) PT_DEM3(0.56) NS_SALLY(0.54) YES(0.53) RIGHT(0.53) OKAY(0.50) LOOK(0.47) PT_PRO2(0.47),GOOD,False
video_30_222_signer_GOOD_1,NS_SALLY LOOK PT_LOC ONE GREAT TWO WHAT HERE,NS_SALLY(0.66) LOOK(0.63) PT_LOC(0.62) ONE(0.62) GREAT(0.61) TWO(0.51) WHAT(0.50) HERE(0.46),GOOD,False
video_31_85_signer_GOOD_1,OKAY LOOK OK BYE RIGHT,OKAY(0.85) LOOK(0.70) OK(0.69) BYE(0.51) RIGHT(0.49),GOOD,False
video_32_17_signer_GOOD_1,YES GO LOOK GREAT PT_PRO2 NS_POSSUM RIGHT OKAY PT_DEM3 PT_PRO3,YES(0.71) GO(0.65) LOOK(0.61) GREAT(0.58) PT_PRO2(0.57) NS_POSSUM(0.51) RIGHT(0.49) OKAY(0.48) PT_DEM3(0.47) PT_PRO3(0.46),GOOD,False
video_32_160_signer_GOOD_1,GREAT OK OKAY YES RIGHT WATCH GOOD,GREAT(0.87) OK(0.80) OKAY(0.79) YES(0.77) RIGHT(0.71) WATCH(0.61) GOOD(0.47),GOOD,False
video_16_132_signer_ONE_1,GREAT OK YES OKAY RIGHT LOOK WATCH PT_PRO1PL PT_DEM3,GREAT(0.77) OK(0.72) YES(0.72) OKAY(0.68) RIGHT(0.66) LOOK(0.53) WATCH(0.50) PT_PRO1PL(0.46) PT_DEM3(0.46),ONE,False
video_16_157_signer_ONE_1,WATCH OKAY SEE THANK-YOU RIGHT,WATCH(0.78) OKAY(0.56) SEE(0.55) THANK-YOU(0.50) RIGHT(0.47),ONE,False
video_18_7_signer_ONE_1,YES LOOK OKAY RIGHT GREAT OK WATCH PT_PRO1PL,YES(0.82) LOOK(0.69) OKAY(0.68) RIGHT(0.68) GREAT(0.65) OK(0.63) WATCH(0.48) PT_PRO1PL(0.48),ONE,False
video_20_48_signer_ONE_1,YES RIGHT LOOK OKAY OK WATCH GREAT PT_PRO1PL,YES(0.80) RIGHT(0.75) LOOK(0.74) OKAY(0.66) OK(0.53) WATCH(0.52) GREAT(0.51) PT_PRO1PL(0.45),ONE,False
video_21_94_signer_ONE_1,YES RIGHT GREAT LOOK NS_SALLY PT_DEM3 PT_PRO1PL,YES(0.74) RIGHT(0.63) GREAT(0.62) LOOK(0.62) NS_SALLY(0.59) PT_DEM3(0.53) PT_PRO1PL(0.46),ONE,False
video_21_96_signer_ONE_1,GREAT YES RIGHT GOOD OK WATCH OKAY PT_DEM3,GREAT(0.82) YES(0.74) RIGHT(0.71) GOOD(0.56) OK(0.55) WATCH(0.52) OKAY(0.46) PT_DEM3(0.46),ONE,False
video_24_38_signer_ONE_1,WATCH OKAY PT_PRO1PL YES RIGHT OK,WATCH(0.81) OKAY(0.65) PT_PRO1PL(0.60) YES(0.52) RIGHT(0.51) OK(0.49),ONE,False
video_24_89_signer_ONE_1,YES PT_PRO2 CAN NS_POSSUM RIGHT PT_DEM3 HAVE GREAT WHAT SEE GO PT_PRO1 GOOD NEED DO THAT PT_PRO1PL,YES(0.60) PT_PRO2(0.57) CAN(0.57) NS_POSSUM(0.54) RIGHT(0.54) PT_DEM3(0.52) HAVE(0.51) GREAT(0.50) WHAT(0.50) SEE(0.49) GO(0.48) PT_PRO1(0.48) GOOD(0.48) NEED(0.46) DO(0.46) THAT(0.45) PT_PRO1PL(0.45),ONE,False
video_24_142_signer_ONE_1,GREAT YES RIGHT SEE WATCH OK PT_DEM3,GREAT(0.68) YES(0.61) RIGHT(0.59) SEE(0.56) WATCH(0.50) OK(0.49) PT_DEM3(0.47),ONE,False
video_29_57_signer_ONE_1,OKAY LOOK PT_DEM3 WHAT ONE PT_LOC OK NS_SALLY GREAT,OKAY(0.74) LOOK(0.68) PT_DEM3(0.57) WHAT(0.55) ONE(0.55) PT_LOC(0.50) OK(0.49) NS_SALLY(0.49) GREAT(0.47),ONE,False
video_29_193_signer_ONE_1,WATCH RIGHT SEE GREAT YES OK,WATCH(0.89) RIGHT(0.56) SEE(0.50) GREAT(0.50) YES(0.49) OK(0.47),ONE,False
video_33_95_signer_ONE_1,YES SEE KNOW RIGHT PT_PRO2 CAN GREAT HAVE PT_DEM3 WATCH PT_PRO1,YES(0.66) SEE(0.60) KNOW(0.55) RIGHT(0.55) PT_PRO2(0.49) CAN(0.48) GREAT(0.48) HAVE(0.46) PT_DEM3(0.46) WATCH(0.46) PT_PRO1(0.45),ONE,False
video_33_155_signer_ONE_1,BYE HELLO LOOK RIGHT GO,BYE(0.70) HELLO(0.63) LOOK(0.57) RIGHT(0.51) GO(0.49),ONE,False
video_36_198_signer_ONE_1,GREAT YES OK OKAY WATCH RIGHT,GREAT(0.81) YES(0.73) OK(0.72) OKAY(0.64) WATCH(0.61) RIGHT(0.57),ONE,False
video_37_45_signer_ONE_1,LOOK GREAT PT_LOC NS_SALLY OKAY PT_DEM3 WHAT SEE,LOOK(0.68) GREAT(0.66) PT_LOC(0.64) NS_SALLY(0.62) OKAY(0.54) PT_DEM3(0.51) WHAT(0.51) SEE(0.50),ONE,False
video_37_73_signer_ONE_1,YES GREAT GO NS_POSSUM LOOK NO PT_PRO2 RIGHT PT_DEM3,YES(0.85) GREAT(0.80) GO(0.70) NS_POSSUM(0.67) LOOK(0.62) NO(0.59) PT_PRO2(0.58) RIGHT(0.57) PT_DEM3(0.47),ONE,False
