clip,predicted_glosses,predicted_with_confidence,ground_truth,correct
video_3_21_signer_GO_1,OKAY GO WHERE GREAT YES LOOK PT_DEM3 PT_PRO1PL KNOW PT_PRO2 CAN FINISH,OKAY(0.71) GO(0.65) WHERE(0.63) GREAT(0.62) YES(0.60) LOOK(0.59) PT_DEM3(0.58) PT_PRO1PL(0.54) KNOW(0.53) PT_PRO2(0.51) CAN(0.48) FINISH(0.47),GO,False
video_3_101_signer_GO_1,KNOW YES GREAT PT_DEM3 PT_PRO1PL GO LOOK,KNOW(0.65) YES(0.65) GREAT(0.58) PT_DEM3(0.55) PT_PRO1PL(0.55) GO(0.53) LOOK(0.47),GO,False
video_3_122_signer_GO_1,YES GREAT KNOW PT_DEM3,YES(0.68) GREAT(0.62) KNOW(0.61) PT_DEM3(0.51),GO,False
video_4_60_signer_GO_1,YES KNOW GREAT PT_DEM3 LOOK GOOD,YES(0.88) KNOW(0.77) GREAT(0.73) PT_DEM3(0.72) LOOK(0.54) GOOD(0.51),GO,False
video_4_63_signer_GO_1,BYE LOOK,BYE(0.68) LOOK(0.64),GO,False
video_5_38_signer_GO_1,YES BYE WATCH GREAT PT_PRO1PL,YES(0.67) BYE(0.63) WATCH(0.51) GREAT(0.49) PT_PRO1PL(0.48),GO,False
video_5_73_signer_GO_1,BYE OKAY GO SEE CAN PT_PRO2 LOOK NS_POSSUM YES PT_DEM3 PT_PRO1PL,BYE(0.76) OKAY(0.70) GO(0.65) SEE(0.63) CAN(0.61) PT_PRO2(0.59) LOOK(0.52) NS_POSSUM(0.52) YES(0.51) PT_DEM3(0.48) PT_PRO1PL(0.47),GO,False
video_5_99_signer_GO_1,YES RIGHT GOOD PT_DEM3 WHAT FINISH,YES(0.69) RIGHT(0.61) GOOD(0.61) PT_DEM3(0.57) WHAT(0.56) FINISH(0.49),GO,False
video_7_27_signer_GO_1,KNOW GO OKAY CAN YES PT_PRO1PL WHERE PT_PRO2 PT_DEM3 BYE GREAT,KNOW(0.66) GO(0.64) OKAY(0.64) CAN(0.60) YES(0.60) PT_PRO1PL(0.56) WHERE(0.55) PT_PRO2(0.49) PT_DEM3(0.48) BYE(0.45) GREAT(0.45),GO,False
video_8_55_signer_GO_1,NS_SALLY WHAT YES READY PT_DEM3 GOOD LOOK,NS_SALLY(0.70) WHAT(0.66) YES(0.53) READY(0.52) PT_DEM3(0.52) GOOD(0.47) LOOK(0.46),GO,False
video_9_38_signer_GO_1,BYE YES GREAT PT_PRO1PL FINISH GO,BYE(0.74) YES(0.65) GREAT(0.64) PT_PRO1PL(0.56) FINISH(0.54) GO(0.53),GO,False
video_11_17_signer_GO_1,BYE KNOW EVERYONE GO PT_PRO1PL YES CAN,BYE(0.80) KNOW(0.75) EVERYONE(0.63) GO(0.63) PT_PRO1PL(0.49) YES(0.48) CAN(0.47),GO,False
video_11_29_signer_GO_1,READY GO YES PT_PRO1PL NOW NS_POSSUM GOOD LOOK,READY(0.65) GO(0.62) YES(0.58) PT_PRO1PL(0.58) NOW(0.51) NS_POSSUM(0.50) GOOD(0.49) LOOK(0.46),GO,False
video_11_34_signer_GO_1,YES RIGHT BYE NS_POSSUM GREAT EVERYONE PT_DEM3 WHAT HELLO,YES(0.70) RIGHT(0.59) BYE(0.56) NS_POSSUM(0.55) GREAT(0.51) EVERYONE(0.50) PT_DEM3(0.48) WHAT(0.48) HELLO(0.47),GO,False
video_11_54_signer_GO_1,BYE FINISH TIME YES PT_PRO1PL GOOD READY UP WATCH GREAT LEARN GO PT_PRO3 KNOW PT_DEM3 NOW,BYE(0.69) FINISH(0.68) TIME(0.65) YES(0.65) PT_PRO1PL(0.61) GOOD(0.61) READY(0.60) UP(0.59) WATCH(0.57) GREAT(0.56) LEARN(0.53) GO(0.49) PT_PRO3(0.48) KNOW(0.47) PT_DEM3(0.47) NOW(0.45),GO,False
video_12_8_signer_GO_1,GOOD YES FINISH KNOW TIME RIGHT PT_PRO1 READY WHAT MAKE PT_PRO1PL,GOOD(0.65) YES(0.63) FINISH(0.60) KNOW(0.59) TIME(0.58) RIGHT(0.56) PT_PRO1(0.52) READY(0.50) WHAT(0.47) MAKE(0.46) PT_PRO1PL(0.45),GO,False
video_12_16_signer_GO_1,PT_PRO2 FINISH GO SEE PT_PRO1PL NOW NS_POSSUM CAN READY TIME KNOW LOOK GOOD OKAY,PT_PRO2(0.64) FINISH(0.64) GO(0.62) SEE(0.57) PT_PRO1PL(0.57) NOW(0.53) NS_POSSUM(0.51) CAN(0.50) READY(0.50) TIME(0.49) KNOW(0.49) LOOK(0.48) GOOD(0.48) OKAY(0.46),GO,False
video_12_24_signer_GO_1,YES GOOD FINISH RIGHT WHAT READY GREAT PT_DEM3,YES(0.78) GOOD(0.77) FINISH(0.70) RIGHT(0.52) WHAT(0.51) READY(0.50) GREAT(0.49) PT_DEM3(0.48),GO,False
video_12_29_signer_GO_1,BYE SEE LOOK GO CAN OKAY KNOW PT_PRO2 PT_PRO1PL,BYE(0.74) SEE(0.71) LOOK(0.64) GO(0.61) CAN(0.57) OKAY(0.56) KNOW(0.56) PT_PRO2(0.53) PT_PRO1PL(0.46),GO,False
video_12_93_signer_GO_1,BYE YES GREAT OKAY HELLO EVERYONE OK PT_PRO1PL GO WATCH LOOK NS_SALLY RIGHT,BYE(0.79) YES(0.59) GREAT(0.59) OKAY(0.58) HELLO(0.58) EVERYONE(0.57) OK(0.55) PT_PRO1PL(0.53) GO(0.52) WATCH(0.52) LOOK(0.49) NS_SALLY(0.47) RIGHT(0.46),GO,False
video_12_94_signer_GO_1,YES GREAT PT_DEM3 GO PT_PRO1PL KNOW LOOK FINISH GOOD WHAT,YES(0.64) GREAT(0.63) PT_DEM3(0.57) GO(0.55) PT_PRO1PL(0.52) KNOW(0.51) LOOK(0.51) FINISH(0.49) GOOD(0.48) WHAT(0.46),GO,False
video_13_34_signer_GO_1,FINISH GOOD YES WATCH READY WHAT TIME PT_PRO1PL NOW PT_PRO2 RIGHT WELL PT_DEM3,FINISH(0.79) GOOD(0.78) YES(0.71) WATCH(0.66) READY(0.61) WHAT(0.59) TIME(0.53) PT_PRO1PL(0.50) NOW(0.49) PT_PRO2(0.49) RIGHT(0.49) WELL(0.48) PT_DEM3(0.46),GO,False
video_13_132_signer_GO_1,WATCH BYE LOOK OKAY,WATCH(0.73) BYE(0.65) LOOK(0.57) OKAY(0.46),GO,False
video_14_33_signer_GO_1,BYE PT_PRO1PL YES NS_SALLY LOOK GO WATCH GREAT READY,BYE(0.68) PT_PRO1PL(0.58) YES(0.57) NS_SALLY(0.55) LOOK(0.54) GO(0.48) WATCH(0.47) GREAT(0.46) READY(0.46),GO,False
video_14_106_signer_GO_1,GO BYE PT_PRO1PL YES CAN LOOK NS_POSSUM PT_PRO2 PT_DEM3 GREAT,GO(0.64) BYE(0.63) PT_PRO1PL(0.62) YES(0.60) CAN(0.58) LOOK(0.52) NS_POSSUM(0.52) PT_PRO2(0.51) PT_DEM3(0.50) GREAT(0.46),GO,False
video_16_9_signer_GO_1,GOOD FINISH YES TIME WHAT KNOW PT_DEM3 READY RIGHT PT_PRO1PL,GOOD(0.71) FINISH(0.65) YES(0.62) TIME(0.61) WHAT(0.58) KNOW(0.49) PT_DEM3(0.47) READY(0.47) RIGHT(0.46) PT_PRO1PL(0.45),GO,False
video_16_16_signer_GO_1,READY NOW FINISH GOOD GO PT_PRO1PL YES PT_PRO2 WHAT PT_DEM3 LOOK ALL,READY(0.81) NOW(0.80) FINISH(0.77) GOOD(0.63) GO(0.58) PT_PRO1PL(0.57) YES(0.57) PT_PRO2(0.56) WHAT(0.52) PT_DEM3(0.47) LOOK(0.46) ALL(0.45),GO,False
video_16_100_signer_GO_1,RIGHT YES GOOD PT_DEM3 KNOW NS_POSSUM READY PT_PRO1 FINISH,RIGHT(0.80) YES(0.71) GOOD(0.52) PT_DEM3(0.51) KNOW(0.50) NS_POSSUM(0.49) READY(0.48) PT_PRO1(0.47) FINISH(0.47),GO,False
video_17_13_signer_GO_1,FINISH GOOD PT_PRO1PL YES BYE READY GO PT_DEM3 KNOW RIGHT OKAY CORRECT,FINISH(0.61) GOOD(0.58) PT_PRO1PL(0.56) YES(0.55) BYE(0.55) READY(0.55) GO(0.53) PT_DEM3(0.51) KNOW(0.51) RIGHT(0.47) OKAY(0.45) CORRECT(0.45),GO,False
video_17_62_signer_GO_1,KNOW PT_DEM3 WHAT YES EVERYONE GREAT PT_PRO1,KNOW(0.81) PT_DEM3(0.63) WHAT(0.60) YES(0.58) EVERYONE(0.56) GREAT(0.54) PT_PRO1(0.52),GO,False
video_20_14_signer_GO_1,WATCH FINISH TIME GOOD YES READY PT_PRO1PL WELL GREAT WHAT NOW GO LEARN PT_DEM3,WATCH(0.83) FINISH(0.79) TIME(0.76) GOOD(0.74) YES(0.67) READY(0.66) PT_PRO1PL(0.65) WELL(0.59) GREAT(0.56) WHAT(0.55) NOW(0.50) GO(0.50) LEARN(0.48) PT_DEM3(0.46),GO,False
video_11_88_signer_READY_1,BYE GO NS_POSSUM SEE GREAT PT_PRO1PL PT_PRO2 LOOK OKAY YES HELLO,BYE(0.78) GO(0.68) NS_POSSUM(0.60) SEE(0.58) GREAT(0.53) PT_PRO1PL(0.51) PT_PRO2(0.51) LOOK(0.51) OKAY(0.51) YES(0.47) HELLO(0.46),READY,False
video_11_106_signer_READY_1,FINISH MAKE TIME PT_PRO1PL GO GOOD PT_PRO2 READY NOW LEARN WATCH NEED PT_PRO1 KNOW SHOP WHAT,FINISH(0.82) MAKE(0.77) TIME(0.73) PT_PRO1PL(0.73) GO(0.71) GOOD(0.70) PT_PRO2(0.68) READY(0.65) NOW(0.65) LEARN(0.64) WATCH(0.63) NEED(0.62) PT_PRO1(0.61) KNOW(0.58) SHOP(0.54) WHAT(0.48),READY,False
video_13_69_signer_READY_1,BYE NS_SALLY HELLO NS_AMANDA LOOK GO,BYE(0.91) NS_SALLY(0.66) HELLO(0.55) NS_AMANDA(0.54) LOOK(0.53) GO(0.47),READY,False
video_14_70_signer_READY_1,GOOD FINISH READY TIME YES NOW WHAT RIGHT PT_PRO2 MAKE PT_PRO1PL PT_DEM3,GOOD(0.76) FINISH(0.75) READY(0.71) TIME(0.69) YES(0.65) NOW(0.61) WHAT(0.54) RIGHT(0.53) PT_PRO2(0.51) MAKE(0.50) PT_PRO1PL(0.49) PT_DEM3(0.46),READY,False
video_14_77_signer_READY_1,YES WHAT NS_SALLY FINISH PT_DEM3 RIGHT GREAT YEAH LOOK PT_PRO1PL,YES(0.66) WHAT(0.52) NS_SALLY(0.51) FINISH(0.51) PT_DEM3(0.50) RIGHT(0.49) GREAT(0.46) YEAH(0.46) LOOK(0.45) PT_PRO1PL(0.45),READY,False
video_14_86_signer_READY_1,READY GO PT_PRO1PL YES FINISH GOOD KNOW PT_PRO1 PT_DEM3 WHAT RIGHT,READY(0.62) GO(0.57) PT_PRO1PL(0.57) YES(0.56) FINISH(0.56) GOOD(0.56) KNOW(0.55) PT_PRO1(0.50) PT_DEM3(0.50) WHAT(0.48) RIGHT(0.47),READY,False
video_14_89_signer_READY_1,NS_SALLY LOOK WHAT YES PT_DEM3 GREAT NEXT,NS_SALLY(0.80) LOOK(0.66) WHAT(0.65) YES(0.64) PT_DEM3(0.56) GREAT(0.51) NEXT(0.48),READY,False
video_14_90_signer_READY_1,GO BYE KNOW PT_PRO1PL OKAY YES PT_DEM3 CORRECT GREAT LOOK FINISH,GO(0.63) BYE(0.63) KNOW(0.62) PT_PRO1PL(0.58) OKAY(0.57) YES(0.54) PT_DEM3(0.54) CORRECT(0.51) GREAT(0.49) LOOK(0.48) FINISH(0.47),READY,False
video_15_105_signer_READY_1,BYE HELLO NS_SALLY NS_POSSUM LOOK,BYE(0.78) HELLO(0.75) NS_SALLY(0.65) NS_POSSUM(0.56) LOOK(0.48),READY,False
video_16_14_signer_READY_1,YES PT_DEM3 GOOD RIGHT WHAT LOOK GREAT,YES(0.75) PT_DEM3(0.69) GOOD(0.69) RIGHT(0.61) WHAT(0.58) LOOK(0.53) GREAT(0.49),READY,False
video_16_142_signer_READY_1,FINISH PT_PRO1PL YES GOOD GO KNOW READY WATCH TIME,FINISH(0.66) PT_PRO1PL(0.64) YES(0.63) GOOD(0.63) GO(0.54) KNOW(0.53) READY(0.51) WATCH(0.46) TIME(0.45),READY,False
video_16_146_signer_READY_1,GOOD PT_DEM3 FINISH WHAT YES READY GREAT LOOK,GOOD(0.67) PT_DEM3(0.67) FINISH(0.64) WHAT(0.63) YES(0.61) READY(0.59) GREAT(0.56) LOOK(0.55),READY,False
video_16_170_signer_READY_1,LOOK NS_SALLY WHAT PT_DEM3 YES GOOD,LOOK(0.69) NS_SALLY(0.67) WHAT(0.61) PT_DEM3(0.54) YES(0.53) GOOD(0.46),READY,False
video_20_86_signer_READY_1,NS_AMANDA MAKE SEE CAN PT_PRO1PL FINISH PT_POSS1 PT_PRO1 GO PT_PRO2 KNOW TIME GOOD READY THINK HAVE,NS_AMANDA(0.92) MAKE(0.84) SEE(0.75) CAN(0.74) PT_PRO1PL(0.72) FINISH(0.69) PT_POSS1(0.65) PT_PRO1(0.62) GO(0.59) PT_PRO2(0.57) KNOW(0.56) TIME(0.55) GOOD(0.55) READY(0.54) THINK(0.52) HAVE(0.51),READY,False
video_24_52_signer_READY_1,NS_SALLY NEXT BYE LOOK WHAT YES READY PT_PRO1PL OKAY GREAT GO HELLO,NS_SALLY(0.79) NEXT(0.67) BYE(0.64) LOOK(0.60) WHAT(0.55) YES(0.54) READY(0.54) PT_PRO1PL(0.53) OKAY(0.50) GREAT(0.49) GO(0.47) HELLO(0.45),READY,False
video_24_100_signer_READY_1,GOOD YES LOOK READY WHAT PT_DEM3 NEXT,GOOD(0.73) YES(0.66) LOOK(0.61) READY(0.58) WHAT(0.56) PT_DEM3(0.53) NEXT(0.48),READY,False
video_13_132_signer_LOOK_1,YES NS_SALLY LOOK GREAT PT_DEM3 GOOD,YES(0.70) NS_SALLY(0.65) LOOK(0.60) GREAT(0.60) PT_DEM3(0.56) GOOD(0.50),LOOK,False
video_14_12_signer_LOOK_1,HELLO YES WHAT NS_POSSUM,HELLO(0.62) YES(0.58) WHAT(0.48) NS_POSSUM(0.46),LOOK,False
video_14_89_signer_LOOK_1,YES NS_SALLY LOOK WHAT PT_PRO1PL GREAT PT_DEM3,YES(0.65) NS_SALLY(0.62) LOOK(0.60) WHAT(0.55) PT_PRO1PL(0.53) GREAT(0.46) PT_DEM3(0.45),LOOK,False
video_15_22_signer_LOOK_1,WATCH GOOD TIME FINISH PT_PRO1PL YES WHAT KNOW GO,WATCH(0.76) GOOD(0.68) TIME(0.67) FINISH(0.63) PT_PRO1PL(0.60) YES(0.57) WHAT(0.52) KNOW(0.49) GO(0.46),LOOK,False
video_16_78_signer_LOOK_1,BYE EVERYONE KNOW GO YES HELLO,BYE(0.87) EVERYONE(0.70) KNOW(0.57) GO(0.51) YES(0.49) HELLO(0.46),LOOK,False
video_16_84_signer_LOOK_1,BYE HELLO NS_POSSUM,BYE(0.90) HELLO(0.90) NS_POSSUM(0.81),LOOK,False
video_16_146_signer_LOOK_1,PT_DEM3 WHAT GOOD FINISH READY YES NEXT LOOK RIGHT SEE NS_SALLY PT_PRO2,PT_DEM3(0.66) WHAT(0.66) GOOD(0.58) FINISH(0.58) READY(0.57) YES(0.56) NEXT(0.55) LOOK(0.55) RIGHT(0.48) SEE(0.48) NS_SALLY(0.47) PT_PRO2(0.45),LOOK,False
video_16_173_signer_LOOK_1,WHAT READY GOOD YES LOOK NEXT NS_SALLY PT_DEM3 GREAT FINISH,WHAT(0.69) READY(0.65) GOOD(0.64) YES(0.62) LOOK(0.59) NEXT(0.59) NS_SALLY(0.55) PT_DEM3(0.53) GREAT(0.50) FINISH(0.49),LOOK,False
video_16_181_signer_LOOK_1,KNOW YES GREAT PT_DEM3 LOOK,KNOW(0.70) YES(0.69) GREAT(0.66) PT_DEM3(0.63) LOOK(0.52),LOOK,False
video_17_20_signer_LOOK_1,LOOK CROW-NEST SEE CLOUD,LOOK(0.84) CROW-NEST(0.71) SEE(0.62) CLOUD(0.59),LOOK,False
video_18_24_signer_LOOK_1,BYE HELLO NS_POSSUM,BYE(0.87) HELLO(0.76) NS_POSSUM(0.69),LOOK,False
video_18_46_signer_LOOK_1,BYE YES,BYE(0.71) YES(0.59),LOOK,False
video_29_9_signer_READY_1,READY WHAT PT_DEM3 GOOD FINISH NEXT PT_PRO3 DO HONEY GREAT YES LOOK WANT NS_SALLY,READY(0.72) WHAT(0.71) PT_DEM3(0.69) GOOD(0.67) FINISH(0.67) NEXT(0.62) PT_PRO3(0.60) DO(0.56) HONEY(0.55) GREAT(0.54) YES(0.51) LOOK(0.47) WANT(0.46) NS_SALLY(0.46),READY,False
video_29_10_signer_READY_1,YES WHAT NS_SALLY PT_DEM3 READY NEXT KNOW GOOD FINISH LOOK,YES(0.61) WHAT(0.59) NS_SALLY(0.53) PT_DEM3(0.52) READY(0.51) NEXT(0.51) KNOW(0.48) GOOD(0.47) FINISH(0.46) LOOK(0.45),READY,False
video_30_141_signer_READY_1,BYE HELLO NS_SALLY,BYE(0.91) HELLO(0.91) NS_SALLY(0.62),READY,False
video_32_102_signer_READY_1,READY GOOD YES FINISH PT_DEM3 LOOK GREAT WHAT NEXT,READY(0.78) GOOD(0.68) YES(0.65) FINISH(0.57) PT_DEM3(0.54) LOOK(0.51) GREAT(0.51) WHAT(0.50) NEXT(0.47),READY,False
video_35_51_signer_READY_1,TIME GOOD FINISH MAKE WHAT PT_PRO1PL PT_PRO2 WATCH YES RIGHT CAN,TIME(0.79) GOOD(0.73) FINISH(0.67) MAKE(0.65) WHAT(0.63) PT_PRO1PL(0.62) PT_PRO2(0.61) WATCH(0.50) YES(0.50) RIGHT(0.49) CAN(0.48),READY,False
video_35_106_signer_READY_1,NS_POSSUM HELLO WHAT NS_SALLY READY GOOD,NS_POSSUM(0.67) HELLO(0.58) WHAT(0.54) NS_SALLY(0.49) READY(0.48) GOOD(0.47),READY,False
video_35_125_signer_READY_1,NS_SALLY HELLO BYE LOOK NS_POSSUM,NS_SALLY(0.87) HELLO(0.69) BYE(0.54) LOOK(0.51) NS_POSSUM(0.47),READY,False
video_35_157_signer_READY_1,YES GREAT LOOK PT_DEM3 NS_SALLY,YES(0.74) GREAT(0.58) LOOK(0.58) PT_DEM3(0.57) NS_SALLY(0.47),READY,False
video_36_156_signer_READY_1,YES GOOD FINISH WATCH RIGHT WHAT READY PT_DEM3 GREAT NEXT PT_PRO1PL,YES(0.83) GOOD(0.82) FINISH(0.76) WATCH(0.68) RIGHT(0.64) WHAT(0.59) READY(0.56) PT_DEM3(0.51) GREAT(0.51) NEXT(0.47) PT_PRO1PL(0.46),READY,False
video_37_130_signer_READY_1,WHAT PT_DEM3 GOOD YES NEXT FINISH RIGHT LOOK NS_SALLY READY PT_PRO2,WHAT(0.75) PT_DEM3(0.70) GOOD(0.69) YES(0.65) NEXT(0.62) FINISH(0.61) RIGHT(0.60) LOOK(0.58) NS_SALLY(0.55) READY(0.54) PT_PRO2(0.46),READY,False
video_40_29_signer_READY_1,YES GOOD GREAT PT_DEM3 WHAT LOOK RIGHT,YES(0.87) GOOD(0.79) GREAT(0.67) PT_DEM3(0.61) WHAT(0.61) LOOK(0.60) RIGHT(0.51),READY,False
